,agent,model,test_nlp_mf,test_nlp_mb,test_nlp_habit,test_nlp_wsls,test_nlp_kdh,test_nlp_logistic_regression,test_nlp_rnn_100,test_nlp_rnn_200,test_nlp_rnn_400,test_nlp_rnn_600,test_nlp_rnn_1000,best_test_nlp_rnn,best_epoch
346,346,wsls,0.6764874910414219,0.6888257411122323,0.6931471824645996,0.5976143806874752,0.6941855196356773,0.5946447809785604,0.6932588815689087,0.6839544296264648,0.6488359451293946,0.6258296251296998,0.6784233331680298,0.6258296251296998,600
347,347,wsls,0.6937906926870345,0.694433158993721,0.669943204164505,0.3262505512908101,0.6938536932468414,0.3247623444572091,0.6604251861572266,0.6241809487342834,0.5080896377563476,0.3646697282791137,0.3400723040103912,0.3400723040103912,1000
348,348,wsls,0.6755262836515904,0.6823312956094741,0.6931471824645996,0.5330220188796521,0.6936874208450318,0.530279832303524,0.6877809047698975,0.6610016226768494,0.6155102252960205,0.5486943662166596,0.6246017992496491,0.5486943662166596,600
349,349,wsls,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6910903427004814,0.6947787628769875,0.6891274149417878,0.6881307244300843,0.6897737741470337,0.6994770884513855,0.7531895160675048,0.869495975971222,0.6881307244300843,100
350,350,wsls,0.6014418500810862,0.6659196851253509,0.6763579670786857,0.5575301764160395,0.6936487946510315,0.5556737754791975,0.6673136234283448,0.6589706897735595,0.617388653755188,0.5920289635658265,0.5913462281227112,0.5913462281227112,1000
351,351,wsls,0.693054385960102,0.6928793107271194,0.6931471824645996,0.4524356334879994,0.6908440502882003,0.449820030644536,0.6204915523529053,0.534317696094513,0.4700241327285767,0.4654703736305237,0.46548196077346804,0.4654703736305237,600
352,352,wsls,0.682349651247263,0.6908507880568504,0.6931471824645996,0.6626683951616287,0.6964384691715241,0.6595856039822101,0.6917852282524108,0.6925748586654663,0.6859978914260865,0.6780700564384461,0.7951315402984619,0.6780700564384461,600
353,353,wsls,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6939091171622277,0.6915774558782577,0.6919305020570755,0.6955924987792969,0.6963532447814942,0.7211351275444031,0.7465382575988769,0.7608571171760559,0.6955924987792969,100
354,354,wsls,0.6973045433759689,0.6919532906413078,0.6753609348833561,0.65927114123106,0.6926174376010895,0.6567851547002792,0.6758030176162719,0.6708520889282227,0.6646135807037353,0.6849220037460327,0.7191721796989441,0.6646135807037353,400
355,355,wsls,0.5605810824334622,0.6537149229049682,0.6947767757177352,0.39613629174232484,0.6952654958367347,0.3947972574234009,0.6810769200325012,0.6460463523864746,0.4960110723972321,0.4514236509799957,0.4462087512016296,0.4462087512016296,1000
356,356,wsls,0.6931471824645996,0.6931471824645996,0.6910048800706863,0.4419874783679843,0.6948912872672082,0.4380675620548427,0.6912079215049743,0.6504607439041138,0.5332313477993011,0.48652859330177306,0.4683965265750885,0.4683965265750885,1000
357,357,wsls,0.49432171839475636,0.6468388540744782,0.6275911755859852,0.4465901596844196,0.6945701615214348,0.4433995188586414,0.6425559163093567,0.6193324565887451,0.550402307510376,0.4895357310771942,0.46735807657241824,0.46735807657241824,1000
358,358,wsls,0.6931471824645996,0.6932632148265838,0.6931474784612656,0.4811327064409852,0.6938815330266952,0.47954566178470853,0.6553335547447204,0.607152259349823,0.5365992665290833,0.49905299544334414,0.5367749094963074,0.49905299544334414,600
359,359,wsls,0.6931471824645996,0.6932646347284317,0.6931471824645996,0.39223288247361776,0.6973613314032555,0.390689457334578,0.6432307243347168,0.5079089045524597,0.4418763816356659,0.4159746289253235,0.4040095090866089,0.4040095090866089,1000
360,360,wsls,0.6931471824645996,0.6936982833743095,0.6915312088131904,0.3731948090866208,0.6944140470027924,0.3699806237891316,0.6890051007270813,0.663903272151947,0.5276127994060517,0.41866123080253603,0.3927197754383087,0.3927197754383087,1000
361,361,wsls,0.6897940422296525,0.6931471824645996,0.6931471824645996,0.5523160573691129,0.6956624328494072,0.5502531414702535,0.6411021232604981,0.6027389407157898,0.5784422993659973,0.5715675830841065,0.5828644633293152,0.5715675830841065,600
362,362,wsls,0.6541487248241902,0.6885144556760788,0.6731829391419888,0.5855185301452874,0.695103893995285,0.5837249473035335,0.6618083834648132,0.6333148121833801,0.6189554810523987,0.6095226049423218,0.6467494606971741,0.6095226049423218,600
363,363,wsls,0.6620558004379273,0.6745245982706546,0.6931471824645996,0.6094487073421477,0.6941599943041801,0.6072038798928261,0.6892665028572083,0.6789398312568664,0.6508012890815735,0.6340112328529358,0.6735350608825683,0.6340112328529358,600
364,364,wsls,0.6931471824645996,0.6931471824645996,0.691770534813404,0.5095212664306163,0.6952837287187577,0.5067305368930102,0.6855519890785218,0.6556193947792053,0.6172767043113708,0.540498286485672,0.5681277394294739,0.540498286485672,600
365,365,wsls,0.6934864901304245,0.6944174355864525,0.4758345961272717,0.47307646116614344,0.6944027991294861,0.4702134609222412,0.5893587231636047,0.5391977787017822,0.4890499711036682,0.4851097524166107,0.4952325403690338,0.4851097524166107,600
366,366,wsls,0.45616017915681006,0.6360192486941815,0.6854896050989627,0.23939941775053736,0.694588075876236,0.23754256853088732,0.6741932153701782,0.6314414501190185,0.4309257328510284,0.3093847632408142,0.2573447406291961,0.2573447406291961,1000
367,367,wsls,0.693148189842701,0.6934070854783058,0.5000791936069727,0.4419833686724305,0.6950403488874436,0.4426853189468384,0.6123698592185974,0.5537657618522644,0.4826972186565399,0.4598888158798218,0.45638084411621094,0.45638084411621094,1000
368,368,wsls,0.6931487500071525,0.6932266810536385,0.6943350329399108,0.5964361608326435,0.6926911301612855,0.5931062292307615,0.6871670842170715,0.6754167556762696,0.6478011012077332,0.6369408249855042,0.6806941628456116,0.6369408249855042,600
369,369,wsls,0.6931471824645996,0.6940848148465156,0.6753786223232746,0.4247984426021576,0.69567706656456,0.42419818724691866,0.6605683922767639,0.6175504446029663,0.5582854986190796,0.46766050457954406,0.4531211733818054,0.4531211733818054,1000
370,370,wsls,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.2942902549095452,0.6947356330752373,0.29059561557322733,0.5770647883415222,0.43637692332267763,0.3154482305049896,0.2984385251998901,0.2953963369131088,0.2953963369131088,1000
371,371,wsls,0.673437056928873,0.6991713299155234,0.43922168256342403,0.434776087000966,0.6955732441544533,0.432660008713603,0.5847382962703704,0.5012407183647156,0.44739442467689516,0.443109804391861,0.44425498247146605,0.443109804391861,600
372,372,wsls,0.6937758329510688,0.693293463408947,0.6570295900404454,0.6322654991149903,0.6917441231608391,0.6328541862666607,0.6723685264587402,0.6613639950752258,0.6472653746604919,0.6550264835357666,0.6703809022903442,0.6472653746604919,400
373,373,wsls,0.6931471824645996,0.6931471824645996,0.46520193059742443,0.3919093573875725,0.6956362243294716,0.3896507094018161,0.6058612942695618,0.5083622455596923,0.4408820033073425,0.4093592941761017,0.40053794384002683,0.40053794384002683,1000
374,374,wsls,0.6678174966573716,0.6822469289898873,0.6944665104746819,0.6570773387551307,0.6930457206368447,0.6554939932227135,0.6907373428344726,0.6879927635192871,0.6768136382102966,0.6743479013442993,0.7499752402305603,0.6743479013442993,600
375,375,wsls,0.6589406363964081,0.6802344218194485,0.6933635964393615,0.6064317658245564,0.6928219873905181,0.6043300535678864,0.6898903250694275,0.6723195314407349,0.6383313655853271,0.6599965333938599,0.6902800679206849,0.6383313655853271,400
376,376,wsls,0.6135832276046276,0.6626815219819545,0.3240822979882359,0.3070015741959214,0.7068116505742073,0.3054553749300539,0.5981172084808349,0.4207220017910004,0.3535301506519317,0.32887349724769593,0.31905274391174315,0.31905274391174315,1000
377,377,wsls,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.379183945056051,0.6934509509205818,0.37787820929661387,0.6583809971809387,0.506806081533432,0.4015162467956543,0.3977097630500793,0.38314684033393853,0.38314684033393853,1000
378,378,wsls,0.5900616689920425,0.6733025098741054,0.42469547988474365,0.37361850678548214,0.704224385201931,0.37078572624921796,0.6012785792350769,0.4965204417705536,0.4318059027194977,0.40302249789237976,0.38703207969665526,0.38703207969665526,1000
379,379,wsls,0.6338975488245487,0.6939735230207443,0.6914806511104107,0.5928586402535438,0.6969434790015221,0.5915746285021306,0.6832211017608643,0.6730435013771057,0.6459649205207825,0.6415939927101135,0.6444594979286193,0.6415939927101135,600
380,380,wsls,0.6932937746047974,0.6934395164251328,0.472374865218997,0.37163599409162995,0.6955740240812303,0.3693367096148431,0.6190450191497803,0.5184552550315857,0.4600271761417389,0.40678841471672056,0.37781150341033937,0.37781150341033937,1000
381,381,wsls,0.6938229630589485,0.6951647835969925,0.34967572902142996,0.27721077481657264,0.694473143517971,0.27529661624133583,0.5043063461780548,0.4292047142982483,0.34910151958465574,0.32168657183647154,0.2903050035238266,0.2903050035238266,1000
382,382,wsls,0.6931530149579048,0.6931471824645996,0.6055926820933819,0.3842847457304597,0.6968421909809113,0.38148457783088086,0.6224075436592102,0.5790206670761109,0.49787876605987547,0.4500693678855896,0.40124830007553103,0.40124830007553103,1000
383,383,wsls,0.6946281968951225,0.6947460649609566,0.6620859463810921,0.4628327735587954,0.6941785392165183,0.46071104241907596,0.6548776626586914,0.612901246547699,0.546128797531128,0.4893436849117279,0.4865026831626892,0.4865026831626892,1000
384,384,wsls,0.6935119357705116,0.6950051042437553,0.4282893729358911,0.3582918801642954,0.6942579938173294,0.35563695283792907,0.5902859687805175,0.48072162866592405,0.4279734373092651,0.3837021887302398,0.3681129336357117,0.3681129336357117,1000
385,385,wsls,0.694565378665924,0.6935163815617561,0.6931478686332703,0.6948581655025482,0.6948183736801148,0.6927539835572243,0.69335857629776,0.6926195621490479,0.693459975719452,0.7260661721229553,0.8139925122261047,0.6926195621490479,200
386,386,wsls,0.6933040263652801,0.6929226367473602,0.6932082280516625,0.6589213183522225,0.6974852125644684,0.6559805479943752,0.6809651851654053,0.6708177089691162,0.6654015421867371,0.674779760837555,0.7539825439453125,0.6654015421867371,400
387,387,wsls,0.6968111623227596,0.6969063877165318,0.6165072767436504,0.6034029172360897,0.6966188925504684,0.6029512917697429,0.6406484127044678,0.6148023247718811,0.6077791094779968,0.6127546072006226,0.640546691417694,0.6077791094779968,400
388,388,wsls,0.6933773254156113,0.6931735359430313,0.6934275014996528,0.6690756223797798,0.6921922944188118,0.6665637347698212,0.689750337600708,0.6886481642723083,0.6966816067695618,0.7049440383911133,0.7518067598342896,0.6886481642723083,200
389,389,wsls,0.6552535283565522,0.6426347359716893,0.688954782307148,0.4942124829441309,0.6945978680849075,0.49277232357859607,0.6826073527336121,0.6619109392166138,0.5841804027557373,0.5151568531990052,0.5584557056427002,0.5151568531990052,600
390,390,wsls,0.6937180473208427,0.6933434225916862,0.6837357406318187,0.5716747329682111,0.6988945051431655,0.5701076437234878,0.6789137959480286,0.6560223937034607,0.6368195176124573,0.6040272831916809,0.6437556028366089,0.6040272831916809,600
391,391,wsls,0.6973641494512558,0.689075545758009,0.5840542309731245,0.5350083746165037,0.6960975739359856,0.5329330414682627,0.6262882351875305,0.5804005026817322,0.5503213286399842,0.5516431629657745,0.5559227228164673,0.5503213286399842,400
392,392,wsls,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.5137804718241096,0.6970680035352708,0.5115091616436839,0.6521599054336548,0.5885976910591125,0.5353310346603394,0.5278385996818542,0.5254703760147095,0.5254703760147095,1000
393,393,wsls,0.6932859351038932,0.6936723508238793,0.6931471824645996,0.5592296603769065,0.6936732495427131,0.5562302507907152,0.6454186558723449,0.6229835152626038,0.5757615208625794,0.5745028138160706,0.6095818281173706,0.5745028138160706,600
394,394,wsls,0.693423016667366,0.694224472939968,0.6871470739543437,0.6323503490090371,0.6939812002182008,0.630264325350523,0.6866568326950073,0.6787573814392089,0.6708170890808105,0.6572346091270447,0.6869944930076599,0.6572346091270447,600
395,395,wsls,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6090014438629151,0.6940226430892944,0.6062063340991736,0.6627833485603333,0.63449627161026,0.6211723685264587,0.617496657371521,0.6877653956413269,0.617496657371521,600
396,396,wsls,0.6949576963186264,0.6953367096781731,0.6891331948339939,0.6654518931806088,0.6958057352304459,0.6640071411877871,0.6822237133979797,0.6754261970520019,0.6712682366371154,0.684996509552002,0.7622999906539917,0.6712682366371154,400
397,397,wsls,0.694150330722332,0.6940639625787736,0.6931528683900833,0.6618891843855381,0.6926988896131515,0.6602276489734649,0.6840268492698669,0.674865186214447,0.6796282887458801,0.6738715171813965,0.7087344884872436,0.6738715171813965,600
398,398,wsls,0.36650809359829867,0.6233291633576155,0.5498248311877252,0.35994040325284005,0.6920160002112389,0.3588668273501098,0.6284443736076355,0.541544783115387,0.48828322291374204,0.4266523540019989,0.3799467861652374,0.3799467861652374,1000
399,399,wsls,0.6483235250711441,0.6780816362202168,0.693890484571457,0.6127978963255882,0.6923763561248779,0.6098042795658112,0.690639054775238,0.6785392165184021,0.6551584482192994,0.637352979183197,0.7809001088142395,0.637352979183197,600
400,400,kdh,0.693406721174717,0.6935782757997513,0.694529869556427,0.6789636761844158,0.6041038028895855,0.6760095574557782,0.6853843092918396,0.6690455436706543,0.6318652749061584,0.6385150790214539,0.7041146636009217,0.6318652749061584,400
401,401,kdh,0.6931471824645996,0.693263277888298,0.6931471824645996,0.6172352852225303,0.4847099494189024,0.6134478843510152,0.6684339880943299,0.6352906942367553,0.5285466730594635,0.5121758997440338,0.524665117263794,0.5121758997440338,600
402,402,kdh,0.6734349639713765,0.688450570166111,0.657538354754448,0.6872469074726105,0.515747823640704,0.6867593359053135,0.6455364465713501,0.622737729549408,0.5476484954357147,0.5268974900245667,0.6754236698150635,0.5268974900245667,600
403,403,kdh,0.6514947613328695,0.691951016008854,0.6369352960586548,0.681308252453804,0.6175285622179508,0.6786778417527676,0.6423088431358337,0.626119077205658,0.6275053739547729,0.6570821881294251,0.6620805621147156,0.626119077205658,200
404,404,kdh,0.6933767387866974,0.6926774550080299,0.6932665183544159,0.5558134038448334,0.4023441011160612,0.556204345241189,0.6449903011322021,0.5462809085845948,0.41317357420921325,0.40742930173873904,0.706088638305664,0.40742930173873904,600
405,405,kdh,0.6931968526244163,0.6937589092254639,0.6933539811968803,0.6166170054674149,0.49083983500301837,0.6140352914333344,0.6752509593963623,0.601341438293457,0.50590278506279,0.500697648525238,0.5238802433013916,0.500697648525238,600
406,406,kdh,0.6851464339792728,0.6898523399531842,0.6860993789434433,0.6399990294873714,0.4795260641053319,0.6379470226764679,0.6607187032699585,0.5848294377326966,0.49928608536720276,0.4870971322059631,0.5214147925376892,0.4870971322059631,600
407,407,kdh,0.6787355931401253,0.6798729932010174,0.6435212671160697,0.6945573760867119,0.5974294317960739,0.6914714377522468,0.6275904059410096,0.6273312091827392,0.6292604207992554,0.6326836347579956,0.6914965033531189,0.6273312091827392,200
408,408,kdh,0.6929493727087974,0.6940644779801369,0.692999293088913,0.6337727371752262,0.51298285099864,0.6330148347914218,0.6671411991119385,0.659553611278534,0.5339785516262054,0.5171712338924408,0.520115065574646,0.5171712338924408,600
409,409,kdh,0.6547608387172222,0.6514428924918174,0.630234008282423,0.6897693243026733,0.58436207331717,0.6874478712379932,0.6152145862579346,0.6132652282714843,0.6164860129356384,0.6460524916648864,0.8192761778831482,0.6132652282714843,200
410,410,kdh,0.6817212243676185,0.6862850521206856,0.6734618299007415,0.6953342258930206,0.6539740255475044,0.691547703653574,0.6641239881515503,0.6633535265922547,0.6815605401992798,0.6778336048126221,0.7224687576293946,0.6633535265922547,200
411,411,kdh,0.6035327338576317,0.6431750956177711,0.5468827789127826,0.6593529134094716,0.5291395809799433,0.654946781784296,0.548391056060791,0.5375741422176361,0.5354801058769226,0.5352432727813721,0.5514489054679871,0.5352432727813721,600
412,412,kdh,0.6789641195833683,0.6966966277360915,0.6406484075784683,0.6965266095995903,0.5857982680946588,0.6939679235816001,0.6320274114608765,0.630695915222168,0.6287495255470276,0.6235195994377136,0.6417490005493164,0.6235195994377136,600
413,413,kdh,0.4329030400142074,0.5593081130981445,0.37935887666791673,0.5224865047782659,0.31963850884139533,0.5200349453091622,0.5364177107810975,0.3593264639377594,0.3571135938167572,0.3576615691184998,0.358809095621109,0.3571135938167572,400
414,414,kdh,0.5008341274783016,0.5691576914489269,0.46501222191751,0.6062543516457082,0.3802159229069948,0.6042528585791588,0.4940705060958862,0.44380385875701905,0.43675305843353274,0.43681710958480835,0.40419947504997256,0.40419947504997256,1000
415,415,kdh,0.6931471824645996,0.6943363615274429,0.6931471824645996,0.6829093532860279,0.6264297052025796,0.6800628332793712,0.6897111535072327,0.6848647594451904,0.6524059057235718,0.6870970368385315,0.8072232723236084,0.6524059057235718,400
416,416,kdh,0.6517780460417271,0.6586857544481755,0.6451118203103542,0.6944542140364647,0.5940337892323733,0.6929039714038372,0.6365648627281189,0.6315394759178161,0.6345080614089966,0.6290530562400818,0.634273111820221,0.6290530562400818,600
417,417,kdh,0.6935779119729996,0.6931471824645996,0.6929331859946251,0.6460008621513843,0.5204133873879909,0.6467461327016354,0.6885037183761596,0.6650737285614013,0.6608630657196045,0.8200870394706726,0.7310779094696045,0.6608630657196045,400
418,418,kdh,0.692405224084854,0.6939333108067512,0.6925667716264725,0.4649891591668129,0.29091796659305685,0.46265481273829934,0.652558171749115,0.47039133310317993,0.306701585650444,0.298839721083641,0.2948265105485916,0.2948265105485916,1000
419,419,kdh,0.6726649769246579,0.6865015558004379,0.6748605244755745,0.693886381149292,0.5876463541090489,0.6912602326869964,0.677528727054596,0.6639458894729614,0.6517611145973206,0.6896027684211731,0.7134730339050293,0.6517611145973206,400
420,420,kdh,0.6779330020546913,0.6783817976415157,0.6591839193999768,0.6637938728928565,0.43264795473963025,0.6616125527322292,0.6248459935188293,0.607434618473053,0.5154286205768586,0.45529916882514954,0.4583581149578094,0.45529916882514954,600
421,421,kdh,0.6769927946329116,0.6916825277209282,0.5834681083709002,0.6735031099915505,0.5693486322462559,0.6719554060697556,0.5699057698249816,0.5658888936042785,0.5781565070152282,0.5763756513595581,0.597970712184906,0.5658888936042785,200
422,422,kdh,0.6524044507741927,0.6647682709991931,0.6430859633684158,0.6924754457473755,0.6202814640402794,0.6900717532038689,0.6448880314826966,0.6256612420082093,0.6300664067268371,0.6587259531021118,0.6608079433441162,0.6256612420082093,200
423,423,kdh,0.6922139098644257,0.6932355563044548,0.6899576981663704,0.6759926429092884,0.569518968552351,0.6749367536008358,0.6776312112808227,0.649285888671875,0.676517379283905,0.8941452622413635,0.6939884305000306,0.649285888671875,200
424,424,kdh,0.6931092351078987,0.6938626088500023,0.6923747581839562,0.5228636122196912,0.34581046536937354,0.522046360090375,0.6691414475440979,0.5037760853767395,0.3614769816398621,0.3534683108329773,0.3535884916782379,0.3534683108329773,600
425,425,kdh,0.6916232098340988,0.6971065083146095,0.6804649122059345,0.6945449079275131,0.6780853954851628,0.6941336369514465,0.6794451713562012,0.6819695353507995,0.6810398101806641,0.7333812117576599,0.7946681022644043,0.6794451713562012,100
426,426,kdh,0.6233758602440357,0.6342201064527034,0.6022631314396858,0.6899411094784738,0.5058458017259836,0.6857165630459786,0.5924629330635071,0.5717005014419556,0.5554117500782013,0.5719897508621216,0.5788069725036621,0.5554117500782013,400
427,427,kdh,0.6644220193326473,0.6740441097021103,0.6389627242684364,0.6892112691998482,0.45831248864531515,0.6890073957443237,0.6142855048179626,0.5812237620353699,0.5512764811515808,0.47099982500076293,0.4868172466754913,0.47099982500076293,600
428,428,kdh,0.6799994834661484,0.6846504524052144,0.6714567462801934,0.6950915864109992,0.6595498024821282,0.6939226144552231,0.66324223279953,0.6632932782173157,0.6718575835227967,0.6762507081031799,0.7938097715377808,0.66324223279953,100
429,429,kdh,0.6923828502297401,0.6915119062662125,0.6887873814702034,0.6868681074976921,0.6026357652842999,0.686286633849144,0.6795682430267334,0.671209740638733,0.6410619854927063,0.627366554737091,0.7325778365135193,0.627366554737091,600
430,430,kdh,0.6943975743055344,0.6955441688299179,0.692376671910286,0.6958723240494729,0.6757603892683983,0.6957827748656273,0.6884465694427491,0.6943072319030762,0.7491958022117615,0.7408628582954406,0.7771520972251892,0.6884465694427491,100
431,431,kdh,0.6855773265063763,0.6885712706744671,0.6822178293764591,0.6870918673276901,0.5920781787633895,0.6848454658091068,0.6730186581611634,0.6682854652404785,0.6404675126075745,0.6041500329971313,0.6865816712379456,0.6041500329971313,600
432,432,kdh,0.4813304615914822,0.5603967626690864,0.4564417198821903,0.6159928114116192,0.3507146097570658,0.6126300950944424,0.4482629895210266,0.43240228295326233,0.4290912687778473,0.40218678712844846,0.40336020588874816,0.40218678712844846,600
433,433,kdh,0.47622367978096014,0.5678520326912404,0.4472757386490702,0.5686024321913719,0.4194019729420543,0.5667102593034505,0.4619413375854492,0.42691063284873954,0.42739503979682925,0.4278914868831635,0.4357374668121337,0.42691063284873954,200
434,434,kdh,0.694192952990532,0.6950594411492348,0.6931090345978737,0.696526077568531,0.6902487540841102,0.6950787570178509,0.6930925607681274,0.6942785859107972,0.7095350980758667,0.7233219504356384,0.7723722457885742,0.6930925607681274,100
435,435,kdh,0.6933915272951127,0.693481597661972,0.6933355131149292,0.6539449622631073,0.5431158724427224,0.6511785835921764,0.6740888357162476,0.6533095240592957,0.5517849087715149,0.5626191854476928,0.7644278883934021,0.5517849087715149,400
436,436,kdh,0.6248377351611853,0.6523041717410087,0.5857069954276085,0.6835543438196182,0.5185021805912257,0.6797170008718968,0.5709497690200805,0.5671612024307251,0.5706925511360168,0.5743149161338806,0.5959659337997436,0.5671612024307251,200
437,437,kdh,0.6781589596569538,0.6808795430958271,0.6781119240224361,0.6908180771470069,0.5886818401068449,0.6901027187108995,0.6642446398735047,0.6619395732879638,0.6288607478141784,0.6286879777908325,0.6888353943824768,0.6286879777908325,600
438,438,kdh,0.6851609105467796,0.6946890842318535,0.6801626008450985,0.6962420974373817,0.6315661981105805,0.6924808860421181,0.6750346422195435,0.6769755959510804,0.6776221036911011,0.7730933547019958,0.7315529704093933,0.6750346422195435,100
439,439,kdh,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.5351719664037228,0.39321157282590863,0.531395167529583,0.6511643171310425,0.5271955013275147,0.43510726690292356,0.40006272196769715,0.3989174604415894,0.3989174604415894,1000
440,440,kdh,0.692958442568779,0.6947289832830429,0.6846909072399139,0.6923103429079056,0.6332224612534046,0.6916488070487976,0.6821803212165832,0.6744413137435913,0.7033515691757202,0.7073203444480896,0.750748872756958,0.6744413137435913,200
441,441,kdh,0.6915504748225212,0.6973313113451004,0.6898235557079315,0.693613701581955,0.6643551433682442,0.6919148020744323,0.685094153881073,0.685375988483429,0.6918513894081115,0.742229950428009,0.7913071513175964,0.685094153881073,100
442,442,kdh,0.685743037045002,0.6907375428080559,0.6582853518724441,0.6934439882040024,0.6012147707045078,0.6902468688488007,0.6667771458625793,0.6453976273536682,0.646889066696167,0.6618658304214478,0.7219654798507691,0.6453976273536682,200
443,443,kdh,0.6941888427138329,0.6936052488684654,0.6936579701900483,0.6926776618361472,0.6764995177388191,0.6891440417766571,0.6932925939559936,0.6929681539535523,0.6954340457916259,0.711767828464508,0.757174277305603,0.6929681539535523,200
444,444,kdh,0.2621443304950371,0.5277836511433124,0.21824056261777874,0.3302966857999563,0.19697841749712822,0.32947508437186473,0.41183151602745055,0.22444971203804015,0.2029652297496795,0.2018376901745796,0.20216316282749172,0.2018376901745796,600
445,445,kdh,0.6415681478381157,0.6829900347590446,0.6288294914364815,0.6832283011674881,0.6111876165568828,0.6774909765720367,0.6114147186279297,0.6141699552536011,0.6169796228408814,0.6316691637039185,0.636825692653656,0.6114147186279297,100
446,446,kdh,0.48254815380275246,0.6017689200341702,0.4473027618229389,0.5832865470945835,0.42170290912687775,0.5810339310467243,0.4389535546302795,0.42623218297958376,0.4264880895614624,0.4275419473648071,0.43847326636314393,0.42623218297958376,200
447,447,kdh,0.5854298409521579,0.6261421693563461,0.557815624833107,0.6845704579949379,0.42716762232780453,0.6832083175480366,0.5417737066745758,0.5274499297142029,0.5207134187221527,0.4733176946640015,0.4513471782207489,0.4513471782207489,1000
448,448,kdh,0.5359753601402044,0.58207722350955,0.3987000291645527,0.5473139493912458,0.35288523009791967,0.5381715380176901,0.42580550312995913,0.38551345467567444,0.38499545454978945,0.38578636646270753,0.376796019077301,0.376796019077301,1000
449,449,kdh,0.6220648023188114,0.6631941763460636,0.5833579934239388,0.6660256896018982,0.555384394466877,0.664411082714796,0.5925394654273987,0.5666274070739746,0.5648486137390136,0.5720738768577576,0.5768878698348999,0.5648486137390136,400
450,450,kdh,0.6642006828486919,0.6742712622880935,0.6478450235128402,0.6943561266064644,0.5891197811067104,0.6926637338995933,0.6381275653839111,0.638643741607666,0.6313549399375915,0.6474173307418823,0.6495579004287719,0.6313549399375915,400
451,451,kdh,0.18553814005339517,0.4813333625793457,0.13254376460053025,0.2028765370585024,0.19928847334161395,0.1997079495713114,0.3499831140041351,0.18807014971971509,0.12244670689105985,0.12451343238353725,0.11900112777948375,0.11900112777948375,1000
452,452,kdh,0.6685750689506531,0.6839812867045403,0.64553150421381,0.6805904605984688,0.44849675193801525,0.6798586824536323,0.6124474167823791,0.5769525051116944,0.5258194386959076,0.45939189195632935,0.543080860376358,0.45939189195632935,600
453,453,kdh,0.6937870327830314,0.6933418773412704,0.6937932597398758,0.693674918949604,0.6884790751934051,0.6912396403551101,0.6927250146865844,0.6917338967323303,0.7052762985229493,0.7276312589645386,0.8297512412071228,0.6917338967323303,200
454,454,kdh,0.6843560239970684,0.6838776133656502,0.6809770439267158,0.6946681498885154,0.6711927967965603,0.6916976133584976,0.6721364021301269,0.6744667530059815,0.6749156713485718,0.6776647210121155,0.6912503004074096,0.6721364021301269,100
455,455,kdh,0.6904713682532311,0.6921302565336227,0.6912935845851897,0.6942985003590584,0.6612669785320759,0.6922057881951332,0.6905084848403931,0.6891651153564453,0.7005432486534119,0.7170305013656616,0.7037222266197205,0.6891651153564453,200
456,456,kdh,0.43892213717103,0.5807014915645122,0.30768185610324145,0.4381896717995405,0.2905560094453394,0.4368341460973024,0.370201700925827,0.3004474639892578,0.29805134832859037,0.2972363948822021,0.2977233707904815,0.2972363948822021,600
457,457,kdh,0.594943282827735,0.6350423364937305,0.5728068935126066,0.6756848345398903,0.5073927146270871,0.6743918046057225,0.5739795327186584,0.5565995097160339,0.5367184460163117,0.5635784804821015,0.5425626933574677,0.5367184460163117,400
458,458,kdh,0.4239509291090071,0.5758680903613568,0.3161152908951044,0.4574691564887762,0.2800479531269521,0.4545491841882467,0.34105766415596006,0.3084911555051803,0.30132017135620115,0.30174936950206754,0.30472967624664304,0.30132017135620115,400
459,459,kdh,0.685880664050579,0.693593456029892,0.6808853344321251,0.5623497776389123,0.3448193209730088,0.5605081217885017,0.6386536002159119,0.45308194160461424,0.3492852330207824,0.34704804420471186,0.35060362815856927,0.34704804420471186,600
460,460,kdh,0.5369608609229326,0.5912455643415451,0.5137561605423688,0.623391192227602,0.47422384874522683,0.6210153479874133,0.512383097410202,0.4912669241428375,0.49312988519668577,0.49624966979026797,0.49442979097366335,0.4912669241428375,200
461,461,kdh,0.41810536839812995,0.5400381085574627,0.37632830952107904,0.534357942700386,0.26662347942590714,0.5317908416539431,0.3991169691085815,0.3535336971282959,0.3537542521953583,0.3506981909275055,0.35124483108520504,0.3506981909275055,600
462,462,kdh,0.6729871678948403,0.6847695847749711,0.6744395787119866,0.6884016963839531,0.5708763074725867,0.6837529668211937,0.6727799654006958,0.6598630666732788,0.6158565759658814,0.5918194055557251,0.7151130318641663,0.5918194055557251,600
463,463,kdh,0.5528188701421023,0.60608205011487,0.5323127864748239,0.640426450163126,0.47908290668576947,0.6374859128892422,0.5706119894981384,0.5181852340698242,0.5161825776100158,0.5182870268821717,0.5253578543663024,0.5161825776100158,400
