,cell,epoch,agent,train_nlp_rnn,test_acc_rnn,test_nlp_rnn
36,5,100,7,0.6468902057409287,0.699999988079071,0.6194947361946106
37,5,100,7,0.6314306914806366,0.6949999928474426,0.6124584674835205
38,5,100,7,0.7470867455005645,0.6600000262260437,0.64239901304245
39,5,100,7,0.6694637274742127,0.6700000166893005,0.6328678727149963
40,5,100,8,0.7369574892520905,0.5600000023841858,0.6789394617080688
41,5,100,8,0.6723260265588761,0.625,0.6657772064208984
42,5,100,8,0.6935023134946823,0.6150000095367432,0.6648082137107849
43,5,100,8,0.6827616184949875,0.5950000286102295,0.6622967720031738
44,5,100,8,0.6768525916337967,0.6050000190734863,0.6638843417167664
45,5,100,9,0.6634042912721634,0.7049999833106995,0.6068919897079468
46,5,100,9,0.6152422404289246,0.7300000190734863,0.5909196138381958
47,5,100,9,0.6597021561861038,0.6899999976158142,0.6291638016700745
48,5,100,9,0.634204540848732,0.7049999833106995,0.6061920523643494
49,5,100,9,0.6184584498405457,0.6650000214576721,0.6429054737091064
50,5,100,10,0.6845835286378861,0.625,0.666563093662262
51,5,100,10,0.6553510850667954,0.5899999737739563,0.6823496222496033
52,5,100,10,0.6826126158237458,0.6349999904632568,0.6564680337905884
