,agent,fit_parameters_mf,train_nlp_mf,test_acc_mf,test_nlp_mf,fit_parameters_mb,train_nlp_mb,test_acc_mb,test_nlp_mb,fit_parameters_habit,train_nlp_habit,test_acc_habit,test_nlp_habit,fit_parameters_wsls,train_nlp_wsls,test_acc_wsls,test_nlp_wsls,fit_parameters_kdh,train_nlp_kdh,test_acc_kdh,test_nlp_kdh,fit_parameters_logistic_regression,train_nlp_logistic_regression,test_acc_logistic_regression,test_nlp_logistic_regression
112,22,[0.26788067 4.36133481],0.4546238157861248,0.725,0.5486807402223348,[0.25769231 4.23829528],0.5010083317239908,0.72,0.5833991596102714,[0.27895686 1.96470448],0.5171957562820638,0.685,0.615068507194519,[0.81489368 0.38601821],0.5565838895736147,0.665,0.6171932207792997,[0.50749986 0.50999981],0.6929907217827229,0.43,0.6957036572694778,"[array([0.97205471]), array([[ 0.47652082, -0.19660226,  0.90938097]])]",0.5414488654769957,0.6683417085427136,0.6282424018532038
113,22,[0.228959  4.1227136],0.49036384848007386,0.84,0.42068512039259076,[0.2278455  3.89621599],0.5339108580909336,0.805,0.48139027260243894,[0.25210924 1.85084309],0.5487964026463378,0.79,0.48908406145870686,[0.79039354 0.40762481],0.5829455195210388,0.77,0.5122538797557354,[0.47749998 0.49749998],0.6926343095360026,0.485,0.6954114034771919,"[array([0.81918918]), array([[ 0.5100891 , -0.03638709,  0.71070494]])]",0.5738309274613858,0.7738693467336684,0.4995082212984562
114,22,[0.24734249 4.25697482],0.4644830976895195,0.735,0.5209731732681394,[0.25281149 4.19079516],0.5078289881682592,0.69,0.5828990887477994,[0.26497711 1.95836866],0.5251104240234215,0.725,0.5801162250339985,[0.81704785 0.408805  ],0.5558426238944844,0.68,0.6234405279159546,[0.4875 0.49  ],0.6928907076121198,0.49,0.6938035506010055,"[array([0.87580458]), array([[ 0.64202975, -0.00564971,  0.83248057]])]",0.5437215245328844,0.6834170854271356,0.6248554673790931
115,23,[0.26322152 8.17751053],0.2587887760375669,0.91,0.1853348165639909,[0.12845918 7.93806145],0.40961023763194343,0.895,0.28660066599026324,[0.39288113 2.58463815],0.3460606624187595,0.915,0.2841487544029951,[0.95095957 0.26363631],0.35352463116479216,0.885,0.30426352214068175,[0.43999979 0.43750025],0.685621803764542,0.425,0.7191529273986816,"[array([1.87202442]), array([[1.556293  , 0.16006943, 0.43426168]])]",0.3519066468952224,0.8844221105527639,0.29967795897275207
116,23,[0.24636187 8.83305663],0.21916248628627208,0.885,0.31605374509410467,[0.14959653 9.87118441],0.30580943411431377,0.73,0.6825265374779701,[0.38383076 2.78308783],0.3072039621559636,0.84,0.43037894677370786,[0.95807136 0.2329192 ],0.32309808528443684,0.805,0.42959416523575783,[0.48750003 0.48250048],0.6926844017233893,0.61,0.6870078721642494,"[array([2.10898363]), array([[ 1.489219  , -0.20825079,  0.59850678]])]",0.31764933485537766,0.8090452261306532,0.4446206549927592
117,23,[0.24834257 8.65304053],0.229790609954022,0.85,0.28758951164985774,[0.12890794 8.71739488],0.3660385866751946,0.835,0.38825544566847386,[0.37496836 2.75272994],0.3136833966214356,0.83,0.4025300400331616,[0.96320355 0.24925811],0.3284351002815648,0.835,0.41344748621806504,[0.44499999 0.44000014],0.6865071602706737,0.44,0.713678456544876,"[array([2.02597534]), array([[1.66318605, 0.15587733, 0.57533881]])]",0.32599699202924964,0.8341708542713567,0.4080757749080658
118,23,[0.27044716 8.24358355],0.2549162649404492,0.94,0.17380385335971368,[0.14345786 7.41744565],0.3957388453181832,0.865,0.2985838655754924,[0.36020382 2.6267167 ],0.3466246615624442,0.925,0.2651729087531567,[0.9510639  0.27963523],0.3593568654964261,0.91,0.2827729244530201,[0.49249981 0.49999902],0.6930907284513999,0.655,0.691252914071083,"[array([1.81194736]), array([[1.62719158, 0.216726  , 0.4418228 ]])]",0.35780633667949585,0.9095477386934674,0.27849203150719404
119,23,[0.2856681  8.47878276],0.2521513197611345,0.895,0.2163434753753245,[0.12580496 7.44120638],0.39624470557335906,0.87,0.33210759904235604,[0.36812994 2.62280025],0.34416332299264385,0.9,0.2794704933464527,[0.95541409 0.28048777],0.35146796812699566,0.895,0.31380163175985215,[0.47500002 0.45999997],0.6909200088317607,0.54,0.6907721817493438,"[array([1.8760674]), array([[1.75783439, 0.1275233 , 0.38109229]])]",0.35023350320290775,0.8994974874371859,0.3063074751198292
120,24,[0.40570526 7.8233642 ],0.20444414351295812,0.935,0.17348300107725664,[0.18857012 6.21461889],0.41487259426294953,0.82,0.400679918769747,[0.49686331 2.66992024],0.3083375218685627,0.925,0.2545831707492471,[0.97525782 0.24203815],0.28838430513841934,0.925,0.2249194849655032,[0.48250002 0.49499988],0.6928156675865977,0.39,0.6984302303195,"[array([2.17246919]), array([[1.78560313, 0.54897218, 1.12114208]])]",0.2799401583336294,0.9246231155778895,0.21640442065894605
121,24,[0.4355231  8.01649582],0.19480666828578275,0.905,0.20849607237934834,[0.17771145 6.16854065],0.4225661159251392,0.845,0.3628398866392672,[0.50969621 2.77784948],0.284524929174581,0.875,0.3490203509293497,[0.98132786 0.22082012],0.265991483036003,0.875,0.31092125564813616,[0.5125 0.525 ],0.6923654536024207,0.49,0.694679753780365,"[array([2.34335773]), array([[1.9240302 , 0.54065169, 1.13626781]])]",0.25815876823617145,0.8793969849246231,0.295990221016109
122,24,[0.45125363 9.48355058],0.17888076299864317,0.94,0.16852802877820067,[0.19858163 6.27903344],0.40658243187952053,0.825,0.4183323105610907,[0.50346166 2.66224415],0.3088523407438689,0.915,0.24848623912781476,[0.98097258 0.23926373],0.2807982266288878,0.915,0.23959546003490687,[0.53999997 0.53750003],0.6901376981745408,0.41,0.7102915555238724,"[array([2.2716394]), array([[1.99700932, 0.45914234, 1.00589287]])]",0.27503339054994286,0.9195979899497487,0.21965969992801548
123,24,[0.44205102 9.58635921],0.15884668721184433,0.92,0.24804955850362603,[0.19640445 6.43435061],0.38729101077176664,0.765,0.5100927956216037,[0.55039073 2.78487725],0.27558456990828795,0.84,0.3853546405211091,[0.98951792 0.20496894],0.23972505185069148,0.84,0.41522381380200385,[0.46499994 0.48000001],0.6915208714423301,0.325,0.7141998156905174,"[array([2.61403012]), array([[2.04465743, 0.36481511, 1.35776494]])]",0.23004045070847495,0.8391959798994975,0.4015471300203353
124,24,[0.40305906 8.30510391],0.21633273567921282,0.955,0.1269748366983549,[0.19080205 6.21243111],0.4313691911745174,0.835,0.36942090624012053,[0.50421318 2.64789298],0.31164451117730235,0.92,0.2555555172264576,[0.97435903 0.23262833],0.29505726209799943,0.92,0.20479707232676447,[0.53999978 0.55250031],0.6887839324322084,0.38,0.7197910833358765,"[array([2.2246799]), array([[1.69827141, 0.37608418, 1.19176926]])]",0.2844986698776484,0.9246231155778895,0.20662974778562784
125,25,[0.40042456 9.29423842],0.19638571659417234,0.925,0.18390404015099193,[0.14483608 4.86901421],0.5327459716362941,0.755,0.45176444310694935,[0.44232569 2.75710371],0.30138206871937956,0.91,0.24644382134079934,[0.97286019 0.24062479],0.2962231207880063,0.92,0.2419109551049769,[0.44       0.46499998],0.6883122880235334,0.39,0.7189778888225555,"[array([2.13363893]), array([[1.8044023 , 0.57403115, 0.88546261]])]",0.2906540664983913,0.9246231155778895,0.23100710386410356
126,25,[0.41503713 8.74595486],0.2357788923433518,0.94,0.14045981471223057,[0.16291673 4.8757441 ],0.5455373491200863,0.74,0.5039438856393099,[0.46301535 2.75416535],0.29793817610103646,0.91,0.2764122506417334,[0.97040179 0.21779134],0.2932754099313391,0.895,0.2603150582872331,[0.4999997  0.52250118],0.6926405595635201,0.505,0.6990578520298004,"[array([2.15262869]), array([[1.55299116, 0.65190666, 1.02384361]])]",0.2853689541714266,0.8944723618090452,0.25945668962784113
127,25,[0.42063926 9.2604521 ],0.21826505198529988,0.905,0.1826607485997374,[0.10181704 5.22246728],0.5499653573625105,0.82,0.41802789729088546,[0.45134539 2.7869032 ],0.29326960881932046,0.895,0.2767068045400083,[0.98234018 0.21965361],0.27883960688260573,0.89,0.3127960004284978,[0.49749984 0.51249991],0.6929844642538475,0.52,0.6947100669145584,"[array([2.3586339]), array([[1.98948514, 0.69246228, 1.05234578]])]",0.272442499678582,0.8944723618090452,0.2978123961575329
128,25,[0.40750785 9.60654584],0.18902983706140078,0.86,0.30436070563788237,[0.10291422 6.41436251],0.4923445501864931,0.705,0.6371914320066572,[0.47307133 2.98188988],0.2519577900933985,0.815,0.4496908066608012,[0.98279578 0.18562864],0.2517314206944013,0.82,0.42887137800455094,[0.465  0.4725],0.6911643464391843,0.455,0.7002381801605224,"[array([2.49758193]), array([[1.76511583, 0.48478347, 1.00934515]])]",0.24647515881806611,0.8241206030150754,0.41041405372321604
129,25,[0.42635351 8.93805619],0.20553057057473137,0.95,0.15384359859592223,[0.19029467 4.99059952],0.49034600670899275,0.685,0.6178315481171012,[0.43468906 2.71879168],0.31099044466633463,0.94,0.20833465937525034,[0.97274642 0.24844715],0.30108514576975426,0.935,0.22451618899591266,[0.46749977 0.49750008],0.6920837354981029,0.51,0.6941119319200516,"[array([2.11840917]), array([[1.72486203, 0.46829041, 1.13047189]])]",0.2919768555322662,0.9396984924623115,0.22988767543807626
130,26,[0.11631186 3.48953214],0.6143746591468962,0.635,0.6282184191048146,[0.08248972 3.40533574],0.6353635811338602,0.63,0.6661175186932087,[0.16523797 1.38867813],0.6457697698218666,0.565,0.667007049843669,[0.63146071 0.47175141],0.6729863946531903,0.53,0.6929556603729725,[0.54749999 0.55250003],0.6881259873956944,0.45,0.7081180161237717,"[array([0.20092946]), array([[0.2566483 , 0.43217867, 0.25763431]])]",0.6665948903560639,0.5025125628140703,0.6919380986690521
131,26,[0.11582939 3.24902478],0.6280686041127147,0.72,0.5610435622557998,[0.08183021 3.1014533 ],0.6463935871881545,0.66,0.6124926819652319,[0.  0.1],0.6931469805599655,0.625,0.6931471824645996,[0.60181031 0.48459363],0.6814010033044582,0.625,0.6581804797053337,[0.49999972 0.51250061],0.6929907142803009,0.495,0.690302785038948,"[array([0.14590539]), array([[0.15987394, 0.30352066, 0.3163089 ]])]",0.6762555575743318,0.6080402010050251,0.6500173307955265
132,26,[0.10280651 3.19566605],0.6186752449719966,0.675,0.6170080105215311,[0.06790262 3.48351525],0.6378855144253359,0.66,0.6382556530833244,[0.14599888 1.40413677],0.6486975073303088,0.63,0.6518937853723764,[0.62124737 0.46448132],0.6759182008087029,0.545,0.6807686752080917,[0.5350004  0.52249968],0.691414557179663,0.535,0.6919807180762291,"[array([0.21195966]), array([[0.12084194, 0.3414818 , 0.37869934]])]",0.6696047978103161,0.5276381909547738,0.6779404026269913
133,26,[0.13725651 2.90861142],0.6177255897222418,0.64,0.6335377787798643,[0.07598639 3.22600675],0.6419919037847075,0.635,0.636749105900526,[0.14835329 1.40265568],0.6479850142673534,0.605,0.6566869486868382,[0.62672815 0.50136975],0.6755286220995711,0.51,0.6849191123247147,[0.54250004 0.55499986],0.6883074190881558,0.455,0.706934013068676,"[array([0.19635254]), array([[0.35758239, 0.18664954, 0.27707782]])]",0.6723121485486626,0.5175879396984925,0.6717872941493988
134,26,[0.12054868 3.24985715],0.6159816584756602,0.65,0.6387941718846559,[0.07252718 3.38111627],0.6432816413380337,0.65,0.6425798522680998,[0.  0.1],0.6931469805599655,0.585,0.6931471824645996,[0.62212002 0.49041137],0.6767173567362909,0.585,0.6796725535392761,[0.50499999 0.52750001],0.6923653484051474,0.585,0.6895261827111244,"[array([0.17727042]), array([[0.25628878, 0.303683  , 0.34010146]])]",0.67134177967906,0.5829145728643216,0.6736286535859108
135,27,[0.23239391 1.41544524],0.6578284684367591,0.7,0.6072880358994007,[0.17571557 1.26209285],0.6751042185301017,0.72,0.6257265567779541,[0.10859516 0.99235888],0.6807370568988793,0.655,0.6433166968822479,[0.59764714 0.57486646],0.6776902950267234,0.595,0.6706562694907189,[0.47   0.4725],0.6914898080427275,0.545,0.6896003738045693,"[array([0.0571411]), array([[ 0.57636418, -0.05231863,  0.20269809]])]",0.6759249135106802,0.5979899497487438,0.6589494788646698
136,27,[0.20615352 1.56470161],0.6535566938627535,0.615,0.6238377645611763,[0.13461279 1.64157072],0.6679371648438035,0.605,0.6479772578179837,[0.1348025  0.97458628],0.6783392180301377,0.555,0.6531126554310321,[0.61190479 0.55408957],0.6771086085263821,0.6,0.6723549023270607,[0.47000006 0.47750004],0.6917400187829464,0.555,0.6888501396775246,"[array([0.12339552]), array([[ 0.48200677, -0.04806427,  0.3214216 ]])]",0.6740421132743358,0.6231155778894473,0.664177550971508
137,27,[0.23128787 1.62266288],0.6455874338689729,0.65,0.6602299907803535,[0.15386303 1.70737996],0.6626902334082502,0.595,0.6793390756845474,[0.11084168 1.22735186],0.6701635664169875,0.565,0.6842463797330857,[0.6170212  0.55851071],0.6753049373688006,0.585,0.6787974412739277,[0.44249978 0.46250004],0.6884258328729089,0.47,0.7048164272308349,"[array([0.17752504]), array([[ 0.55650875, -0.23082912,  0.27715258]])]",0.6715877123177052,0.5829145728643216,0.6738781851530075
138,27,[0.21385112 1.77242986],0.63867963264303,0.615,0.6806567076593637,[0.15791387 1.90848321],0.655043642118681,0.56,0.6945735250413417,[0.13428072 1.23269133],0.6652982693719101,0.47,0.7033846858143806,[0.62500002 0.54768393],0.6740023061422389,0.585,0.6852369263768197,[0.47749999 0.46999998],0.6917400187829411,0.555,0.6891509613394737,"[array([0.18979687]), array([[ 0.44234299, -0.16689076,  0.45859409]])]",0.6680467350035906,0.5527638190954773,0.6889572262763977
139,27,[0.18273516 1.75123132],0.6432685311157291,0.63,0.6589894138276577,[0.13012427 1.91531124],0.6612874493384555,0.6,0.6676742120087147,[0.12330266 1.23030461],0.6678168689994685,0.575,0.691806208640337,[0.61358315 0.56451614],0.6753722796018643,0.575,0.6792227566242218,[0.47   0.4675],0.6911894447449867,0.535,0.6908018484711647,"[array([0.14157155]), array([[ 0.43431545, -0.1620973 ,  0.47765833]])]",0.6693966296687722,0.5628140703517588,0.6833979754149914
140,28,[0.  0.1],0.6931469805599655,0.51,0.6931471824645996,[0.  0.1],0.6931469805599655,0.51,0.6931471824645996,[0.  0.1],0.6931469805599655,0.51,0.6931471824645996,[0.57108438 0.50781227],0.6878281101285324,0.525,0.695948694050312,[0.51249973 0.48250025],0.6926844017232932,0.47,0.6955105674266815,"[array([0.06698729]), array([[0.25798791, 0.20442024, 0.09205119]])]",0.6858871059119701,0.5226130653266332,0.6938208842277527
141,28,[0.  0.1],0.6931469805599655,0.545,0.6931471824645996,[0.  0.1],0.6931469805599655,0.545,0.6931471824645996,[0.62351933 0.15671121],0.6917004001895525,0.53,0.6911428052186966,[0.55092587 0.50681186],0.6902986154702607,0.56,0.6854001271724701,[0.51000055 0.46750098],0.6919899788576381,0.445,0.7010146307945252,"[array([0.00040784]), array([[ 0.26459346,  0.27962875, -0.06363739]])]",0.6878370028734208,0.5326633165829145,0.6845744135975838
142,28,[0.  0.1],0.6931469805599655,0.5,0.6931471824645996,[0.  0.1],0.6931469805599655,0.5,0.6931471824645996,[0.  0.1],0.6931469805599655,0.5,0.6931471824645996,[0.55421675 0.49999982],0.6900912771494359,0.52,0.6869986829161644,[0.48749994 0.51249997],0.6928344479997457,0.42,0.6974606269598007,"[array([0.06457434]), array([[ 0.27020667,  0.14680505, -0.09875544]])]",0.6885649110376835,0.5326633165829145,0.68285623639822
143,28,[0.00390258 0.51351997],0.693127690113796,0.49,0.6932918334007263,[0.         3.29876368],0.6931469805599655,0.52,0.6931471824645996,[0.  0.1],0.6931469805599655,0.52,0.6931471824645996,[0.5601966  0.51275512],0.6892915261621079,0.535,0.6887807419896126,[0.4975     0.49249998],0.6930844784243589,0.48,0.6934096789360047,"[array([0.03337883]), array([[ 0.30610499,  0.19631026, -0.0312732 ]])]",0.6876390031725168,0.5376884422110553,0.6840697410702705
144,28,[0.  0.1],0.6931469805599655,0.425,0.6931471824645996,[0.  0.1],0.6931469805599655,0.425,0.6931471824645996,[0.15749227 0.43072235],0.6906994816261768,0.545,0.6906057563424111,[0.5655324  0.52971493],0.687855852025165,0.49,0.6962339669466019,[0.52249987 0.51500015],0.6924155257999252,0.425,0.6992816820740699,"[array([0.00501748]), array([[0.34747508, 0.21723366, 0.0346111 ]])]",0.6860281533747912,0.49246231155778897,0.6921285414695739
145,29,[0.73346007 3.89240505],0.3880075447836504,0.82,0.36916501940228047,[0.30031607 3.53256583],0.5424468889176829,0.74,0.5412650410830975,[0.44674007 1.68930331],0.5335453596706727,0.72,0.5572256907820702,[0.93438879 0.48459365],0.44375071118035664,0.755,0.4105793584883213,[0.47500002 0.48250014],0.6922154073258531,0.51,0.6938299477100373,"[array([1.22292968]), array([[2.23783186, 0.24721081, 0.36406047]])]",0.4425606087595224,0.7537688442211056,0.4096355416625738
146,29,[0.81588338 3.96109032],0.38007214524308397,0.77,0.419411259861663,[0.50067331 3.31656997],0.5311446497045048,0.67,0.6170926591008902,[0.50451738 1.63719707],0.5313229613299749,0.71,0.5746118114888668,[0.95581404 0.47696477],0.4173925590246621,0.71,0.5247758870385587,[0.47249974 0.4675002 ],0.6913333537860622,0.475,0.6978162261843681,"[array([1.51298119]), array([[ 2.65054399, -0.09801236,  0.25824404]])]",0.4157324200309813,0.7135678391959799,0.5206750370189548
147,29,[0.78513112 3.7533287 ],0.39197886785479513,0.86,0.36335471775382755,[0.  0.1],0.6931469805599655,0.505,0.6931471824645996,[0.52104979 1.53795141],0.5480096273765095,0.765,0.5010746372491122,[0.93665167 0.49299719],0.4405753048997933,0.765,0.4230999602377415,[0.48500026 0.4650002 ],0.6916959444152753,0.495,0.6957024842500686,"[array([1.21342559]), array([[2.28051564, 0.27009419, 0.40346335]])]",0.43920755971223113,0.7638190954773869,0.42206605806946756
148,29,[0.75289137 4.00508845],0.3825623335361119,0.815,0.37124933091923595,[0.31488894 3.48165224],0.5367654903461827,0.72,0.5702822376042604,[0.48061886 1.61933968],0.5402790017092869,0.74,0.5248259451985359,[0.93607306 0.48199332],0.44346339713527017,0.755,0.3978539621829987,[0.50999999 0.49999999],0.6930469738922319,0.505,0.6954474920034408,"[array([1.23059265]), array([[2.23816791, 0.27961728, 0.38189282]])]",0.4421931681036949,0.7587939698492462,0.3970926794409752
149,29,[0.75264319 4.11842127],0.37699094264158434,0.815,0.3796311780437827,[0.35524579 3.21592455],0.5479978877221123,0.72,0.5068491535633802,[0.44099142 1.6732095 ],0.5383456264322811,0.75,0.5304043471813202,[0.94638703 0.48378377],0.4332901046497253,0.76,0.43764807008206846,[0.48749995 0.46499997],0.6917647118972097,0.5,0.6954336738586426,"[array([1.31905448]), array([[2.43903137, 0.24708181, 0.33579855]])]",0.43244948201812805,0.7587939698492462,0.4321721674501896
150,30,[0.  0.1],0.6931469805599655,0.505,0.6931471824645996,[0.         7.91619451],0.6931469805599655,0.505,0.6931471824645996,[0.  0.1],0.6931469805599655,0.505,0.6931471824645996,[0.56500013 0.51378455],0.6887204386028969,0.55,0.6875924411416053,[0.48749904 0.50500086],0.6929657138648254,0.475,0.6942787978053093,"[array([0.07811767]), array([[0.1852891 , 0.06621277, 0.21875645]])]",0.6867867115885019,0.5527638190954773,0.6824303525686264
151,30,[0.  0.1],0.6931469805599655,0.48,0.6931471824645996,[0.51698236 0.52477462],0.6876397388122379,0.585,0.6802840757369996,[0.  0.1],0.6931469805599655,0.48,0.6931471824645996,[0.56185567 0.51581509],0.6891690772189404,0.56,0.6851292195916175,[0.49250006 0.51250037],0.6929344621704249,0.47,0.6947600272297859,"[array([0.0697052]), array([[0.24506924, 0.07054884, 0.10329729]])]",0.688011924624443,0.5577889447236181,0.6787367191910744
152,30,[0.38938946 0.77452467],0.6784256172243118,0.5,0.6983004169166088,[0.  0.1],0.6931469805599655,0.525,0.6931471824645996,[0.  0.1],0.6931469805599655,0.525,0.6931471824645996,[0.57960204 0.49622174],0.6867374748305559,0.46,0.6967017483711243,[0.50999998 0.4725    ],0.6922903421540973,0.415,0.7012608730793,"[array([0.1379784]), array([[0.14292133, 0.0816149 , 0.27752225]])]",0.6841234192997218,0.5326633165829145,0.6945911997556686
153,30,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.58395994 0.54000001],0.6844802041937464,0.46,0.7080882641673089,[0.49749999 0.50499998],0.6931157301172405,0.495,0.6933284214138985,"[array([0.07701991]), array([[0.34170638, 0.00041653, 0.26645227]])]",0.6821246784925461,0.4723618090452261,0.7043298357725143
154,30,[0.  0.1],0.6931469805599655,0.495,0.6931471824645996,[0.  0.1],0.6931469805599655,0.495,0.6931471824645996,[0.  0.1],0.6931469805599655,0.495,0.6931471824645996,[0.5465995  0.50995024],0.6908891138437027,0.585,0.6812551084160805,[0.4925 0.505 ],0.6930657280337172,0.485,0.6935784408450126,"[array([0.03477843]), array([[0.05328778, 0.1147418 , 0.2987173 ]])]",0.6878523790091277,0.5527638190954773,0.6806676480174064
155,31,[0.76736123 5.77591808],0.28618970629608453,0.85,0.26346611079527066,[0.47383928 2.81237232],0.5753090600274837,0.77,0.5267533551156521,[0.54894393 2.06454117],0.4284647053360607,0.805,0.4486866354569793,[0.98905917 0.37719299],0.31859500323692225,0.805,0.2946999920485541,[0.5075004  0.49749993],0.6930844784245218,0.47,0.6936097195744515,"[array([2.11070438]), array([[3.1782345 , 0.28964931, 0.24719096]])]",0.3197566419537179,0.8090452261306532,0.29720358477905395
156,31,[0.80233236 5.90717942],0.281258382506006,0.895,0.23817807482322678,[0.40726094 3.17457474],0.5514567989921122,0.68,0.6156355620920658,[0.53138685 1.96080911],0.45530305306670354,0.88,0.3449652184545994,[0.99128521 0.42643952],0.31953341827530474,0.88,0.2733227762766182,[0.50000032 0.51500103],0.6929219467989622,0.5,0.693972487449646,"[array([2.02438722]), array([[3.40318363, 0.38347511, 0.3702753 ]])]",0.3211509758094326,0.8844221105527639,0.2737157503888011
157,31,[0.7964923  6.03232038],0.28059960010677526,0.85,0.23962891550851054,[0.  0.1],0.6931469805599655,0.595,0.6931471824645996,[0.54279538 2.07914996],0.42575253159193577,0.81,0.4658008239418268,[0.99115053 0.37752156],0.3169868751759791,0.81,0.28158499490004035,[0.48249958 0.48499969],0.6926156342413745,0.405,0.69983105301857,"[array([2.11268591]), array([[3.23422669, 0.45966908, 0.27794897]])]",0.3180298522813246,0.8140703517587939,0.2866501724347472
158,31,[0.83483847 6.93939166],0.2593834732305945,0.84,0.35366322138113904,[0.5781407 2.8068878],0.5539879095940807,0.675,0.6174969565868378,[0.56747491 2.07050751],0.422982555810991,0.79,0.47767564836889503,[0.99786334 0.39274933],0.28699725438673085,0.79,0.409056243468076,[0.53500033 0.54750023],0.6896613220903302,0.365,0.7193487420678139,"[array([2.24491457]), array([[3.54030778, 0.6004912 , 0.65863932]])]",0.29017327168025076,0.7939698492462312,0.39020647764205935
159,31,[0.79446814 5.76851892],0.2793226305226176,0.85,0.26924271542578937,[0.54038575 2.75069326],0.5695297811326318,0.74,0.5529965985566377,[0.50515835 2.07903396],0.43473104346691327,0.85,0.4266603460535407,[0.99141638 0.41441445],0.3120285778134605,0.85,0.3008401909843087,[0.495 0.495],0.6930969797265985,0.45,0.6941971927881241,"[array([2.04001816]), array([[3.39262674, 0.49689591, 0.26871809]])]",0.31292887683957815,0.8492462311557789,0.30479976661503316
160,32,[0.22038415 4.5593014 ],0.4570407228625416,0.885,0.3018765660189092,[0.17732778 5.21671526],0.4924980169568663,0.885,0.34820918312296273,[0.27867252 2.15992461],0.47827477819371067,0.88,0.33521647196263077,[0.83484169 0.33893554],0.5342014578702662,0.865,0.4083982628583908,[0.57000001 0.57000001],0.683314713574186,0.56,0.686133416891098,"[array([1.13906021]), array([[ 0.47590721, -0.14426816,  0.78761757]])]",0.5230191104486585,0.864321608040201,0.40669560328125953
161,32,[0.18972593 5.98315895],0.36705794677102,0.79,0.49432213697349653,[0.13487024 6.71668515],0.43116070115794514,0.805,0.4920556074567139,[0.2892958  2.37600797],0.42391402839123954,0.755,0.5371420365199446,[0.8669528  0.30330306],0.48471344606250744,0.705,0.6043952524662017,[0.56250008 0.5625001 ],0.6853140072764898,0.59,0.6784030097723007,"[array([1.27901635]), array([[0.59041118, 0.08299195, 0.71606299]])]",0.47739261999726296,0.7085427135678392,0.5865959171950818
162,32,[0.21450782 5.37057946],0.40489310736463785,0.79,0.39603680617175996,[0.16409009 6.22827537],0.43997597101517777,0.77,0.5011975871585309,[0.29177179 2.29130719],0.4436554098763159,0.79,0.46394118793308736,[0.8504465  0.31339028],0.5099580638851584,0.775,0.49647166810929777,[0.55250001 0.54250007],0.6885772121465328,0.65,0.6695460596680641,"[array([1.13875711]), array([[0.43792409, 0.19607946, 0.78422015]])]",0.5014705342054367,0.7788944723618091,0.48763513773679734
163,32,[0.27055688 4.63410163],0.4282528724277404,0.805,0.4601165510714054,[0.18503029 5.9610733 ],0.45233241529171847,0.755,0.5415338060073555,[0.29913457 2.32967672],0.4316236776162959,0.755,0.5221856559813023,[0.86928117 0.30294266],0.48400615659830243,0.71,0.6039317674934864,[0.5675     0.58749994],0.680880973565674,0.53,0.6977815318107605,"[array([1.36003597]), array([[ 0.57618724, -0.18578515,  0.7900615 ]])]",0.4735772067680955,0.7085427135678392,0.6003471612930298
164,32,[0.27645825 4.31554071],0.4640726041950245,0.87,0.3482573424652219,[0.18435818 5.08585301],0.499914944263478,0.83,0.3812981002032757,[0.29200283 2.18493652],0.4695576756410739,0.84,0.38533138763159513,[0.84632523 0.34285711],0.5229339910111296,0.83,0.45570937275886536,[0.58749998 0.57749996],0.6794206308954973,0.51,0.7040830868482589,"[array([1.11949118]), array([[0.61359947, 0.04697939, 0.6975359 ]])]",0.5153040244802832,0.8341708542713567,0.4412551735341549
165,33,[0.05906398 1.75795418],0.6812401059995452,0.47,0.6987630443274975,[0.03713446 1.94932834],0.6845195042120693,0.495,0.6956546205282211,[0.06827255 0.62625502],0.6906947289175008,0.48,0.6961204949021339,[0.56900725 0.51295328],0.6880525485268717,0.505,0.6958057582378387,[0.48749999 0.49749996],0.6929844642538131,0.505,0.6950601771473884,"[array([0.14184924]), array([[ 0.37523033, -0.08713867, -0.07685503]])]",0.6869140676409006,0.507537688442211,0.6923351100087166
166,33,[0.09673162 0.90812331],0.6878630286683518,0.625,0.6677871188521385,[0.06942934 0.92243655],0.6894235917941054,0.545,0.6771428892016411,[0.  0.1],0.6931469805599655,0.415,0.6931471824645996,[0.54135334 0.50250018],0.6914329533663052,0.585,0.6836322337388993,[0.52999945 0.49500012],0.6922214393645026,0.505,0.6979794332385063,"[array([0.12704534]), array([[ 0.21430888, -0.15775869, -0.05728552]])]",0.6900048577785491,0.5628140703517588,0.6822977313399314
167,33,[0.05044488 1.99969565],0.6812908152493469,0.545,0.691415905803442,[0.03661329 2.11073119],0.6855531333977005,0.555,0.6896183848381042,[0.  0.1],0.6931469805599655,0.53,0.6931471824645996,[0.57248158 0.50510205],0.6877570727170419,0.515,0.6974992665648461,[0.515     0.4524999],0.6906622907106755,0.45,0.7038619554042816,"[array([0.14063349]), array([[ 0.34640414, -0.0110133 , -0.06586967]])]",0.686786023825407,0.5175879396984925,0.6937969294190407
168,33,[0.02980154 2.34677083],0.6858611649085731,0.56,0.6806894427537918,[5.54055349e-03 9.40507448e+00],0.6848370130315192,0.58,0.6882026296854019,[0.04312186 0.49496912],0.6922619365611973,0.525,0.6898079413175583,[0.56127452 0.52941177],0.688461603282939,0.495,0.6951654320955276,[0.49750261 0.47000095],0.6922401897625465,0.47,0.6949054330587388,"[array([0.10520362]), array([[ 0.49194264, -0.11720742, -0.21013275]])]",0.6864387380331755,0.49246231155778897,0.6972045415639877
