,agent,fit_parameters_mf,train_nlp_mf,test_acc_mf,test_nlp_mf,fit_parameters_mb,train_nlp_mb,test_acc_mb,test_nlp_mb,fit_parameters_habit,train_nlp_habit,test_acc_habit,test_nlp_habit,fit_parameters_wsls,train_nlp_wsls,test_acc_wsls,test_nlp_wsls,fit_parameters_kdh,train_nlp_kdh,test_acc_kdh,test_nlp_kdh,fit_parameters_logistic_regression,train_nlp_logistic_regression,test_acc_logistic_regression,test_nlp_logistic_regression
403,80,[0.12766376 5.84469033],0.4705429949731832,0.78,0.48461604382842777,[0.08380792 8.71981272],0.4120545416042309,0.8,0.4576563720591366,[0.23854162 2.32319555],0.44734925221986116,0.74,0.49623745802789926,[0.81780527 0.30063315],0.5289722398010498,0.73,0.5822287072241307,[0.46749997 0.48250001],0.6917836729673909,0.69,0.6763942635059357,"[array([1.03654067]), array([[0.10662916, 0.36190472, 0.9648217 ]])]",0.5112380039505661,0.7286432160804021,0.5838888016343117
404,80,[0.0864096  7.16480808],0.47943567217593086,0.775,0.45944286884739993,[ 0.06924543 10.        ],0.43948849763286574,0.82,0.38823871583212166,[0.24289057 2.28093367],0.4589048666668906,0.81,0.4622067891806364,[0.81505377 0.29041934],0.5307302060813279,0.73,0.5759247219562531,[0.44999998 0.45999999],0.6890410860860142,0.61,0.6778124457597733,"[array([1.10346465]), array([[0.05126483, 0.18273937, 0.88755261]])]",0.5177277364954352,0.7286432160804021,0.5601285372674465
405,81,[0.31142932 2.52844392],0.5825401250381416,0.745,0.5387313461303711,[0.61791746 3.71217205],0.49873797901387446,0.795,0.46766075368970633,[0.25822975 1.57728695],0.5978339151441099,0.78,0.526446266323328,[0.78021983 0.48546511],0.5982584246724499,0.755,0.5819857633113861,[0.48749999 0.4775    ],0.692484293281932,0.53,0.6923099279403686,"[array([0.54134579]), array([[0.40120754, 0.20166765, 1.35888411]])]",0.5653431273438037,0.7135678391959799,0.5371794586628675
406,81,[0.38064743 2.74341093],0.5588108016691841,0.69,0.6371034361049532,[0.58132261 4.04597771],0.4747101888615613,0.75,0.558521607965231,[0.27608729 1.70679197],0.5709239601043496,0.67,0.6351062029600143,[0.79999999 0.44610796],0.5786842231933994,0.625,0.6581853897124529,[0.47499992 0.46999977],0.6916211791034873,0.49,0.6959763541817665,"[array([0.65097198]), array([[0.30992921, 0.24988406, 1.4947258 ]])]",0.5397275726683438,0.6633165829145728,0.6375206359475851
407,81,[0.33141072 2.68279942],0.5633272153442848,0.67,0.6162334662303328,[0.54936309 3.98773989],0.4815197232838837,0.755,0.5280831614509225,[0.29142836 1.6830721 ],0.5718545893815496,0.665,0.6327281350642443,[0.79354844 0.45209583],0.5843185788400188,0.655,0.6339129254221916,[0.46999997 0.49750002],0.6922401897548213,0.535,0.6942557707428932,"[array([0.6723724]), array([[0.32431506, 0.05421314, 1.40718724]])]",0.5503471904061734,0.6683417085427136,0.5920205593854189
408,81,[0.35132236 2.47528886],0.5854528298041132,0.74,0.5379310704022646,[0.5954687  3.74059432],0.5012595353027283,0.81,0.4565933685749769,[0.27457489 1.61077143],0.587810258483021,0.745,0.5677851580083371,[0.76785818 0.4330486 ],0.604476796005351,0.7,0.5566724067926407,[0.48249979 0.47249975],0.6920840362652331,0.51,0.6939115834236145,"[array([0.6096142]), array([[0.05698526, 0.13423566, 1.43961884]])]",0.5687819484062493,0.7487437185929648,0.5235613323748112
409,81,[0.34803688 2.42326629],0.5788354472605559,0.725,0.5520550699532032,[0.5337847 3.7306833],0.4991606979190908,0.795,0.4637791433930397,[0.29679924 1.59065508],0.5855084928121105,0.705,0.5715580642968416,[0.76939671 0.42985083],0.6001893103704637,0.68,0.5710813844203949,[0.47499985 0.49249984],0.6924654677730133,0.535,0.6924287295341491,"[array([0.64995658]), array([[ 0.12870659, -0.01754749,  1.37652994]])]",0.5664818896353245,0.7185929648241206,0.5315926411002875
410,82,[0.15861703 4.70193474],0.5447882059211415,0.84,0.46142150850966573,[0.10991038 6.51908767],0.4867246810146324,0.85,0.3986554780229926,[0.21404051 2.04448019],0.5270838775399787,0.815,0.4347644927352667,[0.75114158 0.34626031],0.5991579632125199,0.785,0.5310404476523399,[0.50999811 0.50500003],0.6930219734791396,0.55,0.6919721975922585,"[array([0.80421548]), array([[-0.10730154,  0.06934414,  0.99326821]])]",0.5808412929438055,0.7839195979899497,0.5147917522490024
411,82,[0.15103799 4.83147179],0.5223455741683725,0.73,0.5279287132807076,[0.10482508 7.01964748],0.46647746555992226,0.785,0.45610023483633994,[0.22301308 2.12659652],0.5055001807607922,0.755,0.5169099570065737,[0.77728011 0.34000485],0.5789644520206513,0.705,0.6113786023855209,[0.52750043 0.53250028],0.691333353786207,0.46,0.6997690737247467,"[array([0.84647925]), array([[0.03384703, 0.21115159, 0.93245508]])]",0.5631775930337608,0.7085427135678392,0.5868983829766512
412,82,[0.09911156 6.15151676],0.5449133626593843,0.85,0.384742301190272,[0.08979635 7.2868644 ],0.5044651326056911,0.855,0.34352957190945743,[0.         2.53983683],0.6931469805599655,0.59,0.6931471824645996,[0.75170848 0.35277773],0.6005305825582913,0.785,0.5328391888737678,[0.50249993 0.49249979],0.6930844784244091,0.47,0.6947098898887635,"[array([0.78861901]), array([[0.01925975, 0.11058577, 0.80196804]])]",0.5884533444419503,0.7889447236180904,0.4962851347029209
413,82,[0.10628428 6.26035641],0.5168734054330087,0.785,0.4986193945072591,[0.09812121 7.98913613],0.4604660182566977,0.765,0.5025396035611629,[0.21538737 2.16914263],0.49758637353494,0.75,0.5475505498796701,[0.75166303 0.31609191],0.5882400621247513,0.725,0.5765111570060253,[0.52249999 0.52750003],0.6918839278239104,0.48,0.6964130568504333,"[array([0.89405411]), array([[-0.21101663, -0.01801835,  0.9327844 ]])]",0.5727004504390061,0.7236180904522613,0.5524567376077175
414,82,[0.14026689 5.05798368],0.5446705168067172,0.725,0.5832771278358996,[0.11904049 6.59321627],0.4703852782813692,0.695,0.5550935351103544,[0.24372705 2.1864702 ],0.48155152267719287,0.685,0.6260397976636887,[0.79053934 0.2985901 ],0.5562535945908611,0.605,0.7125246308743953,[0.50750027 0.53250022],0.6920337334146407,0.5,0.6962655580043793,"[array([0.99627784]), array([[-0.27797083,  0.14785291,  1.27131267]])]",0.5297707688249648,0.6080402010050251,0.7334491969645023
415,83,[0.  0.1],0.6931469805599655,0.505,0.6931471824645996,[0.78296558 7.08959332],0.2650553969855561,0.865,0.3147142939735204,[0.36440544 2.14087292],0.45476554803521935,0.805,0.4819363484159112,[0.89000008 0.36789296],0.4633003225003577,0.775,0.5147159437835217,[0.51499973 0.49749994],0.692915696771845,0.475,0.6941286817193031,"[array([1.14095622]), array([[0.15543398, 0.44433632, 2.94166769]])]",0.3463852527271956,0.7688442211055276,0.4158943944424391
416,83,[0.34476827 3.74819793],0.5230591824950325,0.66,0.6200309046264738,[0.76536656 6.96575412],0.2759523316939787,0.855,0.24974927394650875,[0.36324994 2.1162698 ],0.46057925754726453,0.815,0.4656343400105834,[0.87860091 0.35782742],0.48061791761412453,0.805,0.4391705831885338,[0.52       0.50749999],0.6926906217154086,0.475,0.6953546342253685,"[array([1.03013966]), array([[-0.02763223,  0.75275202,  2.9711121 ]])]",0.35708657156210394,0.8090452261306532,0.368595384247601
417,83,[0.  0.1],0.6931469805599655,0.54,0.6931471824645996,[0.79472457 7.17292869],0.26638495125135203,0.86,0.2671417605830356,[0.40606676 2.07810982],0.45859000400700894,0.79,0.4706227233633399,[0.89330551 0.34579437],0.46247400390290794,0.77,0.5037052923440933,[0.49500003 0.50000002],0.6931219801432832,0.48,0.6937722051143647,"[array([1.14493298]), array([[0.16058603, 0.67876299, 2.7937749 ]])]",0.35709071713499724,0.8040201005025126,0.35806588450446725
418,83,[0.38794988 3.2449687 ],0.5410751716738739,0.76,0.4964836857840419,[0.75054792 7.13864488],0.2802123654164628,0.895,0.23719830207526685,[0.39646337 2.02290993],0.4741261135129527,0.825,0.40943157620728016,[0.87116565 0.35483856],0.48771336741520827,0.815,0.4144140131771564,[0.51499951 0.51499898],0.6926969130369477,0.47,0.6953977847099304,"[array([1.04411937]), array([[0.10273471, 0.70000876, 2.67401712]])]",0.3783378915861249,0.8291457286432161,0.2918608483672142
419,83,[0.43929366 3.23579113],0.526152905621285,0.74,0.5628664815612138,[0.75551306 7.05360551],0.2781027723944462,0.89,0.267123989937827,[0.38026393 2.11788576],0.45763169142321686,0.82,0.46476482883095743,[0.88843    0.35555654],0.4687462471020058,0.785,0.49363877370953557,[0.49499988 0.49999929],0.6931219801438084,0.46,0.6937722337245941,"[array([1.13972389]), array([[0.09669531, 0.49643274, 2.80503767]])]",0.3625043041072786,0.8291457286432161,0.35445999816060064
420,84,[0.25271388 5.71008272],0.42172200116926845,0.81,0.44471604039426893,[0.27806681 7.71580656],0.3048713497008072,0.87,0.33147549770306795,[0.32519116 2.51198817],0.37906762473260963,0.825,0.42394189059734344,[0.88118786 0.27551007],0.44732262930076017,0.81,0.4461813084036112,[0.48999997 0.505     ],0.6930219734755494,0.505,0.6935722836852074,"[array([1.35238658]), array([[-0.0998265 ,  0.08664699,  1.94088675]])]",0.40165649068541825,0.8140703517587939,0.4209074228256941
421,84,[0.24917445 5.35117404],0.46103150097488,0.885,0.26334883817005905,[0.27896059 7.71704838],0.3239399713160082,0.905,0.2423874580208212,[0.33940391 2.37148665],0.40841929505485347,0.89,0.30248083144426346,[0.87909844 0.29581989],0.46186439449471445,0.865,0.3790197949111462,[0.48999997 0.50500004],0.6930219734755514,0.505,0.6935722777247428,"[array([1.34100731]), array([[0.11704307, 0.01005758, 1.80462526]])]",0.4180439464747906,0.8693467336683417,0.34710586491972206
422,84,[0.2100613  6.18772029],0.4002954232570354,0.775,0.5191490706964396,[0.26645707 7.47621871],0.3192196984720448,0.9,0.25560045941732823,[0.34575835 2.43647227],0.39144464284910535,0.85,0.3702798340842128,[0.88041238 0.27388447],0.4532468221515913,0.83,0.41275446563959123,[0.50749998 0.52499925],0.6924654677735441,0.47,0.6957804197072983,"[array([1.32426554]), array([[0.00779781, 0.16264734, 1.68501451]])]",0.4186412975657731,0.8341708542713567,0.348251202404499
423,84,[0.2910607  5.22702003],0.4089467127450373,0.795,0.4839569755550474,[0.27570836 8.1150835 ],0.2886821859642112,0.865,0.3920974387833849,[0.32272366 2.54731224],0.37108990748323173,0.795,0.44720534402877093,[0.90524206 0.28382827],0.42111734979095206,0.775,0.5506146289408207,[0.51750007 0.52500013],0.6922154073258528,0.45,0.698031696677208,"[array([1.48459017]), array([[ 0.25999646, -0.02502779,  1.85162098]])]",0.38058143451809884,0.7788944723618091,0.507085874080658
424,84,[0.24459994 5.6604746 ],0.41939838869456575,0.845,0.437300927285105,[0.26683701 7.84417779],0.3042446081044958,0.89,0.3076325409580022,[0.32367317 2.49374842],0.3834926407905476,0.855,0.38917386047542096,[0.88866406 0.28196719],0.4433268508765872,0.82,0.45586268305778505,[0.49499992 0.50999998],0.6930219734755554,0.505,0.6928721171617508,"[array([1.3673217]), array([[0.09955371, 0.16047455, 1.7941631 ]])]",0.4035627994034439,0.8190954773869347,0.40933706797659397
425,85,[0.5390327  2.34844149],0.5699623436179849,0.735,0.5517386560887099,[0.67437046 3.61843783],0.5104893335946136,0.775,0.4870264780521393,[0.29851952 1.45344947],0.6083047384433306,0.715,0.5814036179333926,[0.74844082 0.48742137],0.6153965007903713,0.66,0.5976037132740021,[0.50999959 0.53250046],0.691989978856737,0.575,0.68769815325737,"[array([0.49434673]), array([[ 0.17462468, -0.03848341,  1.5653848 ]])]",0.5694265089929104,0.7135678391959799,0.5595971049368381
426,85,[0.54121305 2.38703664],0.5545734130131266,0.65,0.6215714684128761,[0.65152919 3.72912583],0.49850750614249206,0.77,0.5132268799468875,[0.30209167 1.47603118],0.6037740181545513,0.69,0.602103179320693,[0.77777782 0.50931681],0.5956254155186854,0.57,0.6849518457055092,[0.5375018  0.55499461],0.6887082791225816,0.475,0.7017105439305306,"[array([0.55402266]), array([[0.44003459, 0.01166357, 1.48985193]])]",0.5552320717088878,0.6532663316582915,0.6204666821658611
427,85,[0.49027945 2.40090848],0.5709484832780327,0.75,0.5167570259794593,[0.63311229 3.84345752],0.4984773493944789,0.785,0.4956065659597516,[0.24909317 1.54077099],0.606843306594115,0.7,0.5778555554896593,[0.73877567 0.50161794],0.6203717637831023,0.66,0.5811962404847145,[0.51749965 0.54999998],0.6903364845802166,0.525,0.6935622856020928,"[array([0.46156281]), array([[0.12545394, 0.00637809, 1.59520644]])]",0.5733832103386521,0.7286432160804021,0.5416314939409494
428,85,[0.39912711 2.58251882],0.5676640360164265,0.75,0.5444177636876703,[0.56493868 3.7353675 ],0.505006429823348,0.755,0.4981858146190643,[0.24042457 1.64490429],0.592388579894142,0.64,0.6329934533685446,[0.73706092 0.46202304],0.6213452114510577,0.65,0.5793988737463951,[0.52749999 0.52500001],0.6917650881443984,0.555,0.6890257951617241,"[array([0.46348715]), array([[0.0454657 , 0.19192743, 1.50715864]])]",0.5768156072497368,0.7638190954773869,0.5364117609709501
429,85,[0.56888629 2.34214295],0.5611231085185855,0.69,0.587264567129314,[0.70965764 3.59360665],0.5067919074801424,0.75,0.5092038763687015,[0.27469664 1.54955556],0.5987586916774711,0.69,0.6160228084772825,[0.75903619 0.50498339],0.6053814517446345,0.605,0.6417728097736836,[0.51750021 0.54749998],0.6905810119161668,0.53,0.6924137842655181,"[array([0.51900322]), array([[ 0.23455772, -0.05601701,  1.57320151]])]",0.5622793866321445,0.6884422110552764,0.5948198612779378
430,86,[0.2907798 5.049524 ],0.44425145186662784,0.79,0.43805992225185036,[0.29515877 8.20460145],0.32280278651036043,0.87,0.28353277580812575,[0.32430888 2.47856106],0.3889000121364433,0.85,0.38059962552040816,[0.86328184 0.26480838],0.463568945346743,0.81,0.4629178418219089,[0.51999997 0.53250004],0.6916898787890999,0.55,0.6890996271371841,"[array([1.34317694]), array([[ 0.03856757, -0.03990943,  1.51502827]])]",0.43118637580424546,0.8140703517587939,0.4163563543558121
431,86,[0.24605124 5.67249318],0.42732226851926536,0.755,0.5174210108350963,[0.30570322 8.5981244 ],0.3095785179700166,0.865,0.34415667492430657,[0.32991538 2.46052843],0.3899926961556223,0.845,0.37891322445124387,[0.8712861  0.27551033],0.45955722544468147,0.81,0.4804021546989679,[0.53499989 0.55000008],0.6894167947541601,0.485,0.6992934343218803,"[array([1.37840142]), array([[ 0.02943247, -0.03390571,  1.69835197]])]",0.42024627937935294,0.8140703517587939,0.46077425833791497
432,86,[0.27077065 5.09782913],0.45090323722125514,0.815,0.4130792968999594,[0.28439009 8.29087821],0.31584627424562844,0.875,0.30639626855030655,[0.29991802 2.52340073],0.38441495292912414,0.84,0.3988389064744115,[0.85826779 0.26804119],0.4714551685626481,0.825,0.4409683981537819,[0.52000173 0.53750102],0.6913393024943386,0.54,0.6903511494398117,"[array([1.29064101]), array([[-0.09919282,  0.0847539 ,  1.56309739]])]",0.438625497892499,0.8291457286432161,0.39991326004266736
433,86,[0.28142615 4.80555392],0.4459865437107988,0.835,0.4309713018964976,[0.28193124 8.16088856],0.30425992509304306,0.87,0.3306174481101334,[0.32062665 2.52903834],0.37724551781447885,0.82,0.41614573981612923,[0.86706343 0.24745704],0.4541075333420163,0.785,0.505880654975772,[0.51999999 0.54250002],0.6909384424886675,0.53,0.6920553368330001,"[array([1.40455957]), array([[-0.19028866,  0.00577461,  1.71046316]])]",0.4162371354922652,0.7839195979899497,0.4766515712067485
434,86,[0.24503992 5.55031272],0.44769164905825365,0.81,0.43722246918128804,[0.28334625 8.31592511],0.3224925580423345,0.895,0.2792073489865288,[0.3146197 2.4495402],0.3951352073749703,0.86,0.35358213655650617,[0.8633664  0.28231286],0.4713203025428103,0.845,0.4363410122692585,[0.52500007 0.52750014],0.6917650881444201,0.55,0.6891250467300415,"[array([1.35045351]), array([[ 0.0222805 , -0.17463094,  1.56379895]])]",0.4382113112136722,0.8442211055276382,0.38867424134165046
435,87,[0.53739439 2.68834657],0.5614779614194615,0.805,0.46289227463304994,[1.        9.3027416],0.24779641081167483,0.86,0.21057565698865802,[0.60941066 1.67783127],0.5008449559821228,0.8,0.4619670953601599,[0.89823016 0.35446682],0.46873594092895843,0.8,0.4142255835235119,[0.49749973 0.48999981],0.693040723866297,0.515,0.6928033772110939,"[array([1.18104302]), array([[0.27465428, 1.32484572, 3.4164002 ]])]",0.3195186659018509,0.864321608040201,0.2936861627921462
436,87,[0.  0.1],0.6931469805599655,0.5,0.6931471824645996,[0.98863614 7.5506267 ],0.2587373900216818,0.8,0.25403835765086114,[0.49914559 1.84566021],0.48874686727100114,0.795,0.5168110422790051,[0.91447376 0.37609327],0.4512259070382065,0.79,0.48782929018139837,[0.49499992 0.48500068],0.6928969463816049,0.5,0.6933972388505936,"[array([1.25279889]), array([[0.71615854, 1.39660686, 3.45036208]])]",0.3067001675069332,0.8140703517587939,0.351868756338954
437,87,[0.62930478 2.56748481],0.5504138960873558,0.75,0.504042641967535,[1.         7.45274842],0.27415052521768346,0.87,0.19203627427574246,[0.61671912 1.63623522],0.5084041687762724,0.83,0.43691323399543763,[0.90265493 0.37752154],0.4687258683223443,0.83,0.40625666424632073,[0.48999998 0.48249994],0.6927406613355354,0.485,0.6943038260936737,"[array([1.16685606]), array([[0.54055539, 1.26890851, 3.22807943]])]",0.3320396741991863,0.8693467336683417,0.25429130586795506
438,87,[0.64312421 2.57895554],0.5355012603035901,0.665,0.5803001224994659,[1.         7.54836056],0.24771897524356792,0.78,0.29734723752364517,[0.56990667 1.78924709],0.4847549970359411,0.755,0.5318276438117028,[0.90947376 0.36419748],0.44681710332483093,0.755,0.49292685523629187,[0.49750009 0.49500062],0.6931157301176297,0.525,0.692728451192379,"[array([1.27943951]), array([[0.4032358 , 0.94875568, 3.4020962 ]])]",0.3036432282673195,0.7839195979899497,0.36836268059909344
439,87,[0.         1.14904558],0.6931469805599655,0.485,0.6931471824645996,[ 1. 10.],0.2312604847055826,0.83,0.27658382727764547,[0.52787474 1.83628876],0.4840746897099071,0.775,0.530645826086402,[0.9146609  0.36842103],0.4487959619557107,0.775,0.49279264762997627,[0.50000001 0.48750007],0.6929907142798585,0.495,0.6930534300208092,"[array([1.30775978]), array([[0.56174727, 1.08702275, 3.36190393]])]",0.31189655014779416,0.8341708542713567,0.32291703842580316
440,88,[0.3901029  1.01111399],0.6698767902565771,0.67,0.6254994721710682,[0.65088476 1.11986198],0.6672988955172383,0.705,0.6151810550689697,[0.  0.1],0.6931469805599655,0.49,0.6931471824645996,[0.5642208 0.5206609],0.6882516183247716,0.63,0.6695952969789505,[0.48749757 0.51250596],0.6928344480411083,0.51,0.6929597860574722,"[array([0.04870962]), array([[-0.08524191,  0.06326782,  0.71340609]])]",0.6767457829415798,0.678391959798995,0.6420863834023476
441,88,[0.  0.1],0.6931469805599655,0.5,0.6931471824645996,[0.73183872 1.31112465],0.6522465456800824,0.605,0.67566785633564,[0.         0.46477783],0.6931469805599655,0.5,0.6931471824645996,[0.59862388 0.49586775],0.6824595790510501,0.46,0.6943388044834137,[0.49499996 0.50000005],0.6931219801432863,0.55,0.6926721438765526,"[array([0.15010843]), array([[-0.08933198,  0.09134506,  0.77928537]])]",0.6693091209605336,0.628140703517588,0.6746899056434631
442,88,[0.39379452 1.24443464],0.6579855338554589,0.595,0.6630196675658226,[0.68469727 1.35341384],0.6527536753679408,0.585,0.6703193451464177,[0.  0.1],0.6931469805599655,0.52,0.6931471824645996,[0.60919523 0.54120872],0.678527848880114,0.495,0.706740781366825,[0.48499995 0.50000064],0.6929219467982182,0.53,0.69307214230299,"[array([0.05026547]), array([[0.09839688, 0.18797496, 0.83976083]])]",0.663044119849801,0.5527638190954773,0.6981026780605316
443,88,[0.33202441 1.26013067],0.6607089659093421,0.62,0.6500545217096806,[0.52556773 1.33826124],0.6582690434091704,0.645,0.6428721261024475,[0.  0.1],0.6931469805599655,0.495,0.6931471824645996,[0.58447471 0.5429355 ],0.6836296170582501,0.55,0.6844396004080773,[0.48249993 0.51499992],0.6926156342411213,0.495,0.6939787954092026,"[array([0.0538385]), array([[ 0.07247897, -0.0305556 ,  0.76511074]])]",0.6705393955111504,0.6030150753768844,0.6671563252806664
444,88,[0.34769472 1.46061074],0.649659009392812,0.575,0.7014413616806269,[0.48942705 1.54629707],0.6471201521054145,0.585,0.6894610483944416,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.58968611 0.5410765 ],0.6826389454771171,0.53,0.6888671335577965,[0.48000033 0.52249992],0.6922404528271742,0.475,0.6962556624412537,"[array([0.04822334]), array([[-0.03198358,  0.02802791,  0.93530903]])]",0.6642786461114883,0.5527638190954773,0.688923966884613
445,89,[0.36773428 4.44931647],0.45240900319166316,0.755,0.5264290425460786,[0.69634782 5.83335242],0.34203634681224954,0.835,0.3439165205042809,[0.3403697  2.04511911],0.48488999179445375,0.76,0.5178660418838262,[0.8680001  0.36789291],0.4905851224734154,0.765,0.49827887162566187,[0.48999991 0.48749996],0.6928907076121288,0.46,0.6951538017392158,"[array([1.02516767]), array([[0.17131089, 0.37244698, 2.28148352]])]",0.41310101814568045,0.7839195979899497,0.4163406731188297
446,89,[0.3984728  4.06411881],0.4717542091689845,0.8,0.4540763917285949,[0.67034778 6.09019316],0.33931056915623975,0.865,0.33902566487900915,[0.35387918 2.008533  ],0.4899904938526477,0.76,0.4891219711303711,[0.86409741 0.36601327],0.4970239096597524,0.78,0.4777801489830017,[0.49750018 0.50500005],0.6931157301172739,0.47,0.6936784261465072,"[array([1.05218585]), array([[0.07312505, 0.29359412, 2.31354612]])]",0.41857066040858626,0.7889447236180904,0.3962955427542329
447,89,[0.41269931 3.83051615],0.4661138257188812,0.77,0.4788559594191611,[0.62837147 6.11905332],0.33073320687449936,0.84,0.37272022092714907,[0.35047454 2.05640596],0.4794991957502867,0.735,0.5244513415545226,[0.86220479 0.36426113],0.49402213999205186,0.77,0.4949068282544613,[0.50000247 0.48500004],0.6929219468038893,0.485,0.6945725736021996,"[array([1.0883197]), array([[-0.04927123,  0.15888182,  2.45382035]])]",0.4089603717811406,0.7688442211055276,0.4356476811692119
448,89,[0.42787945 3.91912846],0.4700931373739041,0.785,0.4555197038408369,[0.6756765  5.84056408],0.3510496800999075,0.87,0.3265266853012145,[0.39724466 1.9394891 ],0.49365695015585337,0.78,0.48769138410687446,[0.86904769 0.37288143],0.4889767410168945,0.765,0.5177075797319413,[0.50250035 0.51249899],0.6929844642549534,0.465,0.6950599330663682,"[array([1.07491382]), array([[0.18750804, 0.21979895, 2.27165146]])]",0.41357074365019797,0.7889447236180904,0.4260196590423584
449,89,[0.42230158 3.80339843],0.475066251188075,0.785,0.43195477304980157,[0.69957175 5.7621899 ],0.36558210468233454,0.895,0.27661194909363984,[0.33845996 1.93574533],0.5099195882687055,0.82,0.42853405080735685,[0.867076   0.38709596],0.4990498954337344,0.81,0.47286466747522354,[0.52000002 0.48999998],0.6926468671572402,0.455,0.6968490821123123,"[array([0.98525451]), array([[0.28597865, 0.42397688, 2.19548799]])]",0.42538249597884714,0.8190954773869347,0.37915399119257925
450,90,[0.02484251 0.57706074],0.6927071348403154,0.535,0.6900482511520386,[0.02573418 0.86471081],0.692365011406256,0.53,0.6902818295359612,[0.  0.1],0.6931469805599655,0.475,0.6931471824645996,[0.47704069 0.47174347],0.6918174378780364,0.49,0.6961763742566108,[0.51749996 0.51000028],0.692740661335614,0.475,0.6944037082791329,"[array([-0.01495089]), array([[-0.13566716,  0.0710659 , -0.09762296]])]",0.6907064650207758,0.457286432160804,0.6962830713391304
451,90,[0.02198507 1.13461304],0.691801822118148,0.51,0.6932947838306427,[0.02008761 1.64346344],0.6913072374896686,0.51,0.6879345282912255,[0.  0.1],0.6931469805599655,0.535,0.6931471824645996,[0.48329185 0.50243949],0.6928693028491699,0.49,0.6919107404351235,[0.50250032 0.4949997 ],0.6931157301174318,0.535,0.6928283995389939,"[array([0.02170305]), array([[-0.15971943, -0.18357068,  0.15876645]])]",0.6908458294719457,0.46733668341708545,0.6959657156467438
452,90,[0.  0.1],0.6931469805599655,0.51,0.6931471824645996,[0.02026824 2.00413198],0.6902008690924641,0.535,0.6888737201690673,[0.  0.1],0.6931469805599655,0.51,0.6931471824645996,[0.46736262 0.4951923 ],0.6921023076181004,0.515,0.6945129117369652,[0.50749999 0.50249998],0.6930844784243589,0.51,0.6926096242666244,"[array([-0.01833029]), array([[-0.17959428, -0.11237275,  0.04207353]])]",0.6909648173302412,0.47738693467336685,0.6926674485206604
453,90,[0.01377488 2.48928613],0.6910644184848488,0.5,0.6981453767418861,[0.00853451 3.53838411],0.6907443621783639,0.495,0.6973699161410332,[0.  0.1],0.6931469805599655,0.47,0.6931471824645996,[0.46596853 0.47721818],0.6914988495674801,0.47,0.6983311474323273,[0.52249967 0.50749985],0.6925843074526155,0.47,0.6949105289578438,"[array([-0.07454986]), array([[-0.31860136,  0.17966688,  0.1684995 ]])]",0.6893292504549027,0.46733668341708545,0.7029670923948288
454,90,[0.02792508 0.98101688],0.6917252449150979,0.52,0.6933827272057533,[0.04323509 0.95675399],0.6910984723299052,0.505,0.6971001720428467,[0.  0.1],0.6931469805599655,0.54,0.6931471824645996,[0.48799999 0.4976415 ],0.6930060713486984,0.56,0.6915075045824051,[0.52999953 0.4649997 ],0.691020437398529,0.42,0.7060935127735138,"[array([-0.02511857]), array([[-0.12565335,  0.03068792,  0.11766604]])]",0.6918204398453236,0.5175879396984925,0.6889540189504624
455,91,[0.21318764 2.7936818 ],0.601077670728332,0.685,0.613037343621254,[0.35570213 3.19038484],0.5575091298575567,0.725,0.5612990256398916,[0.20054206 1.48099409],0.6262291852148911,0.675,0.6404616711288691,[0.674208   0.46218982],0.6576206755392753,0.555,0.6765838027000427,[0.525 0.525],0.6918964592051001,0.47,0.6974012929201127,"[array([0.30330435]), array([[-0.13787478,  0.15898086,  1.24902705]])]",0.6264323066547512,0.6934673366834171,0.62493173584342
456,91,[0.2176281  2.74610753],0.6135980693357971,0.75,0.5622268778085708,[0.33564795 3.13313372],0.5737455032877918,0.78,0.4973026353865862,[0.17695239 1.4154644 ],0.6406029694837782,0.75,0.583939004689455,[0.64349753 0.49858301],0.6698595175136933,0.685,0.6288474810123443,[0.52499996 0.51250003],0.6923654536024231,0.495,0.6939289438724517,"[array([0.20732834]), array([[-0.08277996,  0.04742147,  1.17495972]])]",0.6413623087108136,0.7386934673366834,0.5668840026855468
457,91,[0.23225821 2.8292772 ],0.5980603120898755,0.665,0.6194470908865333,[0.35470387 3.1279913 ],0.5634271451822797,0.74,0.5346054525673389,[0.         1.09246917],0.6931469805599655,0.555,0.6931471824645996,[0.66000013 0.4727793 ],0.663187338102633,0.61,0.6508261843025684,[0.50749917 0.50000006],0.6930907284510949,0.555,0.6920034599304199,"[array([0.25847242]), array([[-0.18810734,  0.16308604,  1.31532085]])]",0.6276241683214903,0.6884422110552764,0.6127331037819386
458,91,[0.23771096 2.72971365],0.604925560195959,0.72,0.5888791454955935,[0.42431191 3.17437257],0.5524592669277867,0.715,0.5807145999372005,[0.17534994 1.52082451],0.6279940053827385,0.67,0.6246728591620923,[0.66814163 0.4870317 ],0.6604230287133313,0.615,0.6615536895394325,[0.51750027 0.50250008],0.6928344179773006,0.53,0.6919593000411988,"[array([0.25734931]), array([[-0.10572824,  0.1221994 ,  1.35898846]])]",0.6223710096254945,0.6482412060301508,0.6330049155652523
