,agent,fit_parameters_hybrid,train_nlp_hybrid,test_acc_hybrid,test_nlp_hybrid,fit_parameters_wsls,train_nlp_wsls,test_acc_wsls,test_nlp_wsls,fit_parameters_logistic_regression,train_nlp_logistic_regression,test_acc_logistic_regression,test_nlp_logistic_regression,train_acc_rnn,train_nlp_rnn,test_acc_rnn,test_nlp_rnn
73,9,[1.         1.2162089  0.24710421],0.6345758920090977,0.72,0.5369705038901845,[0.79670328 0.58083804],0.5890150675002065,0.78,0.4969336056853086,"[array([0.50830144]), array([[ 1.44138672, -0.0249059 ,  0.2760881 ]])]",0.586361093329987,0.7959183673469388,0.4756390707417219,0.6714285612106323,0.6189643144607544,0.699999988079071,0.6065109372138977
74,9,[1.         1.37508177 0.40369978],0.6282511710400014,0.68,0.5885209017873643,[0.8074867  0.58024694],0.5785394977462622,0.74,0.5551581367832219,"[array([0.55792765]), array([[ 1.39773549, -0.09777602,  0.46822247]])]",0.5731150092974373,0.7142857142857143,0.550689804654214,0.6485714316368103,0.5879809856414795,0.6000000238418579,0.6095336675643921
75,9,[1.         1.40642593 0.36184656],0.6217160794858163,0.68,0.6272350986009247,[0.81081085 0.62195133],0.5690713253967689,0.64,0.6163352277557175,"[array([0.48426259]), array([[ 1.54519616, -0.12666582,  0.5226515 ]])]",0.5628199832066518,0.6122448979591837,0.619376012892796,0.645714282989502,0.6101902723312378,0.699999988079071,0.6049308180809021
76,9,[1.         1.45088228 0.26675281],0.611584249908782,0.48,0.697442259943053,[0.81005583 0.60000145],0.5774984838012371,0.74,0.5531707023604664,"[array([0.51421882]), array([[ 1.51874017, -0.06517649,  0.40290128]])]",0.5734189753379747,0.7346938775510204,0.5396903509025431,0.6428571343421936,0.6205743551254272,0.7400000095367432,0.5970200896263123
77,9,[0.  0.1 1. ],0.6931469805599653,0.52,0.6931469805599658,[0.82258075 0.57668708],0.5677098039162821,0.7,0.6408752930045724,"[array([0.61239738]), array([[ 1.49544091, -0.1098595 ,  0.43915322]])]",0.5626744683252233,0.673469387755102,0.6268792243483481,0.677142858505249,0.602836012840271,0.5600000023841858,0.6645047068595886
78,9,[1.         1.25629388 0.30745389],0.6345971594794871,0.66,0.5245965937778455,[0.81111117 0.57396448],0.5805955516355825,0.78,0.5328900756454071,"[array([0.63551481]), array([[ 1.52081244, -0.27174281,  0.25972416]])]",0.5759597347799343,0.7551020408163265,0.5234695934812664,0.668571412563324,0.6270461678504944,0.6600000262260437,0.6292933821678162
79,9,[1.         1.49450282 0.23789282],0.6071517674656945,0.54,0.6825037581876932,[0.81382988 0.61490686],0.5667339651251553,0.62,0.6161412800491984,"[array([0.52389361]), array([[ 1.62251268, -0.16352027,  0.39031145]])]",0.5620887468863179,0.6326530612244898,0.5987151021648544,0.6371428370475769,0.6196215152740479,0.6600000262260437,0.6432173252105713
80,10,[0.97428984 2.13545416 0.30958566],0.5705769929147131,0.64,0.6377538540392783,[0.85380119 0.76404502],0.4831239042153951,0.74,0.5821909135445454,"[array([0.29882003]), array([[ 2.46025745, -0.21028455,  0.55997427]])]",0.47655942431629106,0.7551020408163265,0.5602681258043645,0.7028571367263794,0.6070272326469421,0.6600000262260437,0.6287616491317749
81,10,[1.         1.90528822 0.23031513],0.5755446332711562,0.68,0.6026710556598394,[0.84090777 0.78612686],0.47886724607657527,0.72,0.6135938541657403,"[array([0.14104027]), array([[ 2.4135432 , -0.02140288,  0.68480888]])]",0.47197270257010426,0.7142857142857143,0.5949818082126705,0.7342857122421265,0.5916286706924438,0.6200000047683716,0.6231442093849182
82,10,[0.  0.1 0. ],0.6931469805599653,0.46,0.6931469805599658,[0.82222228 0.76923082],0.5035109857081203,0.82,0.43829989373885975,"[array([0.15810996]), array([[ 2.26713232, -0.15624624,  0.61767254]])]",0.49605873529271044,0.8367346938775511,0.42843593963829785,0.7714285850524902,0.5624901056289673,0.7400000095367432,0.584622859954834
83,10,[0.9853401  1.93030537 0.28428926],0.5787413546825884,0.74,0.5866057667014276,[0.83625738 0.74719168],0.5073436079699033,0.86,0.44281505886861494,"[array([0.26466998]), array([[ 2.27158174, -0.16984569,  0.56477226]])]",0.5003068127051843,0.8571428571428571,0.42929575793860303,0.7285714149475098,0.5908904075622559,0.7799999713897705,0.5771915912628174
84,10,[0.97637842 1.76964548 0.10531137],0.5775612448324403,0.64,0.5944471715669306,[0.82658965 0.77272732],0.49948217129630174,0.8,0.4666386490442342,"[array([0.16531526]), array([[ 2.34389088, -0.16650861,  0.54628149]])]",0.493314044847469,0.8163265306122449,0.44897274595546505,0.6885714530944824,0.6261808276176453,0.6800000071525574,0.6320840120315552
85,10,[0.95863804 2.12772733 0.29304779],0.56382358267865,0.62,0.6486195458512458,[0.85795478 0.75144519],0.48464420468745717,0.78,0.5398967216383566,"[array([0.28043757]), array([[ 2.38206857e+00, -1.18784304e-04,  5.97114618e-01]])]",0.4796163485358269,0.7959183673469388,0.5102198075008374,0.7057142853736877,0.5829383134841919,0.5400000214576721,0.6570377349853516
86,10,[0.98582437 1.80208967 0.262864  ],0.5911414739976462,0.82,0.4522411665007096,[0.82558141 0.76271172],0.506522991919243,0.86,0.38598542462187047,"[array([0.17487404]), array([[ 2.26182973, -0.09423832,  0.57980409]])]",0.5002666850288777,0.8775510204081632,0.37183693570392606,0.7742857336997986,0.5494418740272522,0.8199999928474426,0.5052565932273865
87,10,[0.  0.1 0. ],0.6931469805599653,0.54,0.6931469805599658,[0.83908052 0.76571434],0.493517039136824,0.82,0.4727474512661926,"[array([0.18130601]), array([[2.3242885 , 0.01961535, 0.62507902]])]",0.4875605534670087,0.8163265306122449,0.45433594322425597,0.6628571152687073,0.6346025466918945,0.5600000023841858,0.6991734504699707
88,11,[0.  0.1 1. ],0.6931469805599653,0.48,0.6931469805599658,[0.70555562 0.63313624],0.6310455560116747,0.56,0.709054910373711,"[array([0.18818234]), array([[ 1.25961867, -0.08930717,  0.15384807]])]",0.6288596756643383,0.5510204081632653,0.6885744818183716,0.6571428775787354,0.649671733379364,0.6800000071525574,0.6374114751815796
89,11,[0.  0.1 1. ],0.6931469805599653,0.54,0.6931469805599658,[0.701087   0.58181818],0.6430638835018614,0.72,0.6282709262899373,"[array([0.2854088]), array([[ 1.02069999, -0.09329344,  0.18184953]])]",0.6405804478199618,0.7346938775510204,0.6145671632136317,0.6371428370475769,0.6397287249565125,0.6000000238418579,0.6788915395736694
90,11,[0.         4.11774871 0.69672179],0.6931469805599653,0.48,0.6931469805599658,[0.67567568 0.62195154],0.645735855026721,0.7,0.5947094294996353,"[array([0.11286616]), array([[ 9.39318391e-01, -3.35079335e-04,  4.22504200e-01]])]",0.6405867128896203,0.7142857142857143,0.6028018328967005,0.6114285588264465,0.6441742181777954,0.6000000238418579,0.625394344329834
91,11,[0.  0.1 1. ],0.6931469805599653,0.44,0.6931469805599658,[0.69892476 0.60736186],0.6390819585256937,0.7,0.6256316411229258,"[array([0.21437494]), array([[ 1.01556036, -0.04353434,  0.35691371]])]",0.6350457013836166,0.6938775510204082,0.6226504544064164,0.5714285969734192,0.6750882267951965,0.46000000834465027,0.6934465765953064
92,11,[0.  0.1 0. ],0.6931469805599653,0.48,0.6931469805599658,[0.7078652  0.63157897],0.6307176096008865,0.58,0.6805929511309737,"[array([0.16955875]), array([[1.17154655, 0.00473528, 0.32167045]])]",0.6273269637203495,0.5918367346938775,0.673235110356416,0.668571412563324,0.623444139957428,0.5,0.6927470564842224
93,11,[1.         1.17753633 0.38078398],0.6506452253020031,0.52,0.6654240606273943,[0.71428575 0.59281438],0.6355420567468064,0.68,0.6614099680751103,"[array([0.27791234]), array([[ 1.13781439, -0.04155587,  0.16226631]])]",0.6333552513543383,0.673469387755102,0.6442438553925709,0.6600000262260437,0.6380615830421448,0.5199999809265137,0.7104061841964722
94,11,[0.  0.1 1. ],0.6931469805599653,0.6,0.6931469805599658,[0.69318191 0.6184971 ],0.6406060054922943,0.68,0.6217501295357283,"[array([0.17459457]), array([[ 1.1587509 , -0.0337987 ,  0.13336388]])]",0.6385872143124687,0.673469387755102,0.6029448151729251,0.6399999856948853,0.6304448843002319,0.6200000047683716,0.6610631346702576
95,11,[0.  0.1 1. ],0.6931469805599653,0.54,0.6931469805599658,[0.69354844 0.61963202],0.6388114706278276,0.66,0.6343805541997276,"[array([0.12557966]), array([[1.13843692, 0.13782658, 0.18898156]])]",0.6360608220546851,0.6530612244897959,0.6235399060642937,0.645714282989502,0.6538846492767334,0.699999988079071,0.6341567039489746
96,12,[0.01400649 2.25237572 1.        ],0.6923162765887209,0.52,0.6960012456920032,[0.2883439  0.51612879],0.6497987001813134,0.54,0.6924576524491666,"[array([-0.60427301]), array([[-0.97465276,  0.40505984,  0.27466996]])]",0.6432895006671653,0.5306122448979592,0.6657377651214819,0.6342856884002686,0.6478222608566284,0.5799999833106995,0.7114920020103455
97,12,[0.         2.54763923 1.        ],0.6931469805599653,0.52,0.6931469805599658,[0.29629633 0.49732615],0.6535864594366847,0.56,0.6541643780420853,"[array([-0.5195575]), array([[-1.12861265,  0.30544097,  0.49641847]])]",0.6448178193239771,0.5510204081632653,0.6427403469174588,0.6342856884002686,0.6562195420265198,0.6399999856948853,0.6568645238876343
98,12,[1.92416357e-03 1.00000000e+01 1.00000000e+00],0.6912287998340972,0.44,0.6977887418132738,[0.31927709 0.51366119],0.6612582132726732,0.64,0.6130702745355776,"[array([-0.4913709]), array([[-0.93480176,  0.280681  ,  0.44346252]])]",0.6535806206083342,0.5918367346938775,0.5957145956396617,0.6428571343421936,0.6234447360038757,0.6600000262260437,0.6597418189048767
99,12,[1.12868459e-03 1.00000000e+01 1.00000000e+00],0.6920908678372478,0.58,0.6914742936918481,[0.32352935 0.50838017],0.6621614171655983,0.62,0.6169072733221393,"[array([-0.47785721]), array([[-0.9420766 ,  0.29936762,  0.4413649 ]])]",0.6543096193440988,0.5918367346938775,0.5979816640078262,0.6200000047683716,0.6392089128494263,0.46000000834465027,0.7517482042312622
100,12,[1.36134436e-03 9.82888262e+00 1.00000000e+00],0.6913880692727311,0.5,0.6950657474925126,[0.30722838 0.51366158],0.6567724787074998,0.54,0.6533776469391147,"[array([-0.59101242]), array([[-0.96180336,  0.52319339,  0.38099542]])]",0.6468055155123337,0.5510204081632653,0.6462608260745877,0.6485714316368103,0.6414122581481934,0.5600000023841858,0.6951283812522888
101,12,[1.18918951e-03 8.65414291e+00 1.00000000e+00],0.6920858379950917,0.52,0.6927499424174006,[0.30357139 0.45856352],0.653311278235192,0.42,0.6987357004352088,"[array([-0.46025016]), array([[-1.1196312 ,  0.44575527,  0.27414616]])]",0.6457239142287925,0.40816326530612246,0.6739360321800761,0.654285728931427,0.6360228061676025,0.6000000238418579,0.6580593585968018
102,12,[3.98854201e-04 1.00033556e-01 1.00000000e+00],0.6931469304787217,0.58,0.6931326677702353,[0.30303018 0.51630579],0.6552770660959615,0.52,0.6705165390126068,"[array([-0.62975493]), array([[-1.03686948,  0.58433148,  0.47053467]])]",0.6431799775672068,0.5306122448979592,0.6752272057792368,0.668571412563324,0.6334682106971741,0.5400000214576721,0.7669445872306824
103,12,[0.02216414 1.33288627 1.        ],0.6926762524365075,0.52,0.6939568794509213,[0.29341317 0.51098883],0.6510482595382084,0.54,0.6932619360476661,"[array([-0.58101388]), array([[-1.0564468 ,  0.39870907,  0.42849829]])]",0.6424329816417764,0.5306122448979592,0.6733593825666275,0.6285714507102966,0.6455002427101135,0.5199999809265137,0.7285260558128357
104,13,[0.  0.1 1. ],0.6931469805599653,0.44,0.6931469805599658,[0.63276877 0.14534834],0.5381945652908127,0.72,0.6051972978163651,"[array([0.97447546]), array([[-1.0724956 ,  0.50469827, -0.11268664]])]",0.5328845508853637,0.7142857142857143,0.6012874798081448,0.7342857122421265,0.5495336651802063,0.6600000262260437,0.6277099251747131
105,13,[0.  0.1 1. ],0.6931469805599653,0.58,0.6931469805599658,[0.6201114  0.15294128],0.5493510551415113,0.78,0.5442413858705472,"[array([0.95029221]), array([[-1.22412921,  0.36211571,  0.1241588 ]])]",0.5450273690348924,0.7755102040816326,0.5263524406058304,0.7285714149475098,0.5537397265434265,0.7599999904632568,0.555183470249176
106,13,[1.35072571e-03 1.00000000e+01 9.99982688e-01],0.6919556263600809,0.6,0.694101291670964,[0.62777778 0.15384609],0.5487762058096859,0.76,0.5468443023470253,"[array([0.974076]), array([[-1.22150795,  0.3551123 ,  0.2091097 ]])]",0.5433419640905515,0.7551020408163265,0.5362535352708682,0.7228571176528931,0.5559716820716858,0.7599999904632568,0.5364033579826355
107,13,[6.55315378e-04 1.00000000e+01 1.00000000e+00],0.6925418097165752,0.42,0.6965677909101464,[0.62359196 0.16374247],0.5566121458355372,0.78,0.4935601207025557,"[array([0.90403558]), array([[-1.06844788,  0.44206763,  0.02793411]])]",0.5516191013831292,0.7959183673469388,0.48552455452333376,0.7285714149475098,0.5685741901397705,0.7599999904632568,0.5485531091690063
108,13,[9.88987638e-06 2.85058338e+00 0.00000000e+00],0.6931469624525112,0.62,0.693141145809373,[0.62841533 0.15662645],0.552813851857495,0.78,0.5357743552079391,"[array([1.03938407]), array([[-1.30234686,  0.11956946,  0.37980057]])]",0.547176706966987,0.7755102040816326,0.5304124701715937,0.7314285635948181,0.5565234422683716,0.7599999904632568,0.5332332849502563
109,13,[0.  0.1 1. ],0.6931469805599653,0.48,0.6931469805599658,[0.64161851 0.15909082],0.5448239403855382,0.7,0.5739903786464056,"[array([0.99991587]), array([[-1.06091952,  0.31374423,  0.07673281]])]",0.5412287268402471,0.7142857142857143,0.5516720310049987,0.7400000095367432,0.5489138960838318,0.7200000286102295,0.5641254186630249
110,13,[1.98399473e-03 7.17548378e+00 0.00000000e+00],0.6883249691131301,0.44,0.6943300055411114,[0.64835175 0.1676646 ],0.5549267282574415,0.76,0.5048895945189709,"[array([0.99607615]), array([[-0.99007931,  0.26980584,  0.11755671]])]",0.5514163882644088,0.7551020408163265,0.48404272957157246,0.7457143068313599,0.5220257639884949,0.4000000059604645,1.0495460033416748
111,13,[0.  0.1 1. ],0.6931469805599653,0.36,0.6931469805599658,[0.66480408 0.16470595],0.5454723795623074,0.66,0.5752740526387486,"[array([1.0074757]), array([[-0.99785735,  0.4262304 ,  0.23893077]])]",0.5384300870500603,0.673469387755102,0.5794167641674524,0.7485714554786682,0.5546630024909973,0.6600000262260437,0.6126461625099182
112,14,[0.  0.1 1. ],0.6931469805599653,0.52,0.6931469805599658,[0.02906964 0.36158179],0.3975003793507811,0.72,0.4842764530780035,"[array([-1.12975896]), array([[-3.39492265, -0.25356846, -0.08174275]])]",0.3985555783486337,0.7346938775510204,0.4558392257690804,0.7285714149475098,0.5250921845436096,0.699999988079071,0.577272891998291
113,14,[0.  0.1 1. ],0.6931469805599653,0.54,0.6931469805599658,[0.04046235 0.37499993],0.418389454382616,0.8,0.3349170206833385,"[array([-1.08640374]), array([[-3.0310609 , -0.35381242, -0.40874962]])]",0.4174569452043124,0.8163265306122449,0.33247183661532864,0.6971428394317627,0.5360745787620544,0.7799999713897705,0.4995300769805908
114,14,[0.  0.1 1. ],0.6931469805599653,0.56,0.6931469805599658,[0.03954802 0.40697709],0.41826180176495037,0.88,0.4055812939565686,"[array([-1.19453336]), array([[-2.85755201, -0.29911799, -0.51299382]])]",0.4170976766019511,0.8775510204081632,0.41060598268912396,0.7142857313156128,0.5915520191192627,0.5600000023841858,0.6561532616615295
115,14,[3.23314858e-03 5.72694177e+00 1.00000000e+00],0.692811340282908,0.42,0.6971826698694232,[0.04945046 0.37724548],0.4205675788132308,0.76,0.42757258326760383,"[array([-1.04818194]), array([[-2.94719754, -0.21288632, -0.24990859]])]",0.4203090659694438,0.7755102040816326,0.4200331727042183,0.7371428608894348,0.5599356293678284,0.699999988079071,0.60405433177948
116,14,[0.  0.1 1. ],0.6931469805599653,0.52,0.6931469805599658,[0.05056172 0.35672502],0.42208847807072386,0.76,0.40086465099377805,"[array([-1.01580378]), array([[-2.91586961, -0.17489141, -0.39233585]])]",0.4217317400232504,0.7551020408163265,0.3989138118228578,0.7457143068313599,0.5255880951881409,0.7400000095367432,0.5325254797935486
117,14,[0.  0.1 1. ],0.6931469805599653,0.46,0.6931469805599658,[0.05232549 0.3672316 ],0.43536365657786696,0.82,0.30707449047232244,"[array([-0.98262657]), array([[-2.90447179, -0.26981065, -0.31252267]])]",0.43475343410674366,0.8367346938775511,0.3075419156186531,0.7657142877578735,0.5412451028823853,0.699999988079071,0.5868013501167297
118,14,[0.00386863 1.06338807 1.        ],0.6931338784338968,0.5,0.6936224963447921,[0.03910604 0.39999999],0.4133048536066711,0.84,0.4199482698409408,"[array([-1.1231413]), array([[-3.04495551, -0.43220304, -0.292574  ]])]",0.41188550848027067,0.8571428571428571,0.41799984729406303,0.6971428394317627,0.5485561490058899,0.5600000023841858,0.6246182322502136
119,14,[0.  0.1 1. ],0.6931469805599653,0.52,0.6931469805599658,[0.03409087 0.37572252],0.403931628482456,0.78,0.4345215600047163,"[array([-1.19931597]), array([[-3.20769936, -0.00895786, -0.11181504]])]",0.4052131448819144,0.7755102040816326,0.4195280432949257,0.7400000095367432,0.54815274477005,0.7799999713897705,0.5614203810691833
120,15,[0.02001041 4.19969977 1.        ],0.6896440808154437,0.56,0.6895546015136778,[0.31168803 0.14358939],0.5041994468980532,0.68,0.5480656288134439,"[array([0.44179059]), array([[-2.36734634,  0.11565869, -0.0651627 ]])]",0.5028680861789424,0.6938775510204082,0.5296045289276669,0.7171428799629211,0.5704350471496582,0.6800000071525574,0.5650444626808167
121,15,[0.01824549 5.61408338 1.        ],0.6882277865852247,0.48,0.6935787777973995,[0.33757956 0.13020826],0.5009822652151921,0.72,0.5627303155464276,"[array([0.54927722]), array([[-2.35107284,  0.11107817, -0.06954541]])]",0.4997520210035148,0.7346938775510204,0.5437844005456705,0.699999988079071,0.5878182649612427,0.6399999856948853,0.6427551507949829
122,15,[0.03078869 2.87536834 1.        ],0.6884878245167864,0.38,0.7074620078273166,[0.36250022 0.13756602],0.5176181690786466,0.82,0.46575195228502486,"[array([0.53157919]), array([[-2.15961421,  0.25278654, -0.12554304]])]",0.5156420721436621,0.8367346938775511,0.45952601815315214,0.677142858505249,0.5756312012672424,0.6600000262260437,0.5905671715736389
123,15,[0.  0.1 1. ],0.6931469805599653,0.74,0.6931469805599658,[0.35031838 0.13541649],0.510033557288772,0.78,0.5169778057428421,"[array([0.47450422]), array([[-2.06294577,  0.34214486, -0.37816336]])]",0.507005233447397,0.7755102040816326,0.5311980680099874,0.6857143044471741,0.5787203311920166,0.6800000071525574,0.6170110106468201
124,15,[0.0197623  6.16716141 1.        ],0.6836572663979547,0.34,0.7237865100377026,[0.3612903  0.13917524],0.5153123750318026,0.8,0.4757142290907707,"[array([0.59518305]), array([[-2.18699805,  0.00629999, -0.0776788 ]])]",0.5140584347444692,0.8163265306122449,0.46666604732665545,0.6742857098579407,0.6207262277603149,0.6800000071525574,0.616030216217041
125,15,[0.02624774 5.1011713  1.        ],0.6822219599171758,0.44,0.702592344869093,[0.34615382 0.14507764],0.5178135023490564,0.78,0.47555360969094623,"[array([0.48199099]), array([[-2.27912241,  0.22390682,  0.06081094]])]",0.5152469283085618,0.7959183673469388,0.46832912161846624,0.6857143044471741,0.6159185171127319,0.6399999856948853,0.6315895915031433
126,15,[0.03888158 2.08040707 1.        ],0.6901953107424149,0.4,0.7023965955742226,[0.3552631 0.1421319],0.5146499725128374,0.82,0.46796327317909947,"[array([0.50441873]), array([[-2.19510915,  0.24204429, -0.05915765]])]",0.5125978760661594,0.8163265306122449,0.4612930000521239,0.6571428775787354,0.6198717355728149,0.6800000071525574,0.6441576480865479
127,15,[0.02111845 2.09551898 1.        ],0.6921856926432104,0.66,0.6764396002891635,[0.33962241 0.1315789 ],0.5044558427079416,0.74,0.5190276729049977,"[array([0.56279724]), array([[-2.3909551 ,  0.0634199 ,  0.03192795]])]",0.5029193607541635,0.7551020408163265,0.5033434159128948,0.7114285826683044,0.5713748335838318,0.6200000047683716,0.5863593816757202
128,16,[0.  0.1 1. ],0.6931469805599653,0.48,0.6931469805599658,[0.17682844 0.24864976],0.5170398396621596,0.78,0.5230709811090479,"[array([-0.17969558]), array([[-2.45528224, -0.06841088, -0.04134728]])]",0.5156872985510554,0.7755102040816326,0.5105921353268734,0.6714285612106323,0.6328924894332886,0.699999988079071,0.6424059867858887
129,16,[0.  0.1 1. ],0.6931469805599653,0.46,0.6931469805599658,[0.17159754 0.24444417],0.5093464759297522,0.7,0.6089039769698751,"[array([-0.1670256]), array([[-2.61374402, -0.10900974,  0.13896989]])]",0.5068822675667187,0.7142857142857143,0.5927862744926963,0.7314285635948181,0.580044686794281,0.7799999713897705,0.6039726138114929
130,16,[0.  0.1 1. ],0.6931469805599653,0.54,0.6931469805599658,[0.20382159 0.24479162],0.5341048116167157,0.84,0.44700485060939477,"[array([-0.0981975]), array([[-2.27290685, -0.03166029, -0.10973933]])]",0.532826495819078,0.8367346938775511,0.44477793259538567,0.5685714483261108,0.677951991558075,0.46000000834465027,0.6779719591140747
131,16,[0.  0.1 1. ],0.6931469805599653,0.46,0.6931469805599658,[0.19999994 0.24867719],0.533609346666279,0.84,0.44829835322785755,"[array([-0.10924696]), array([[-2.44174847, -0.03712764,  0.17721455]])]",0.5308743186142059,0.8367346938775511,0.44394212698775976,0.6399999856948853,0.6428256034851074,0.6000000238418579,0.6617743968963623
132,16,[0.  0.1 1. ],0.6931469805599653,0.36,0.6931469805599658,[0.17575746 0.26630393],0.5258237901370323,0.8,0.49342902163744556,"[array([-0.24704751]), array([[-2.35671184, -0.00920333, -0.06950756]])]",0.5245797459257701,0.8163265306122449,0.48493359674635506,0.7542856931686401,0.5633334517478943,0.5799999833106995,0.7514827251434326
133,16,[0.  0.1 1. ],0.6931469805599653,0.48,0.6931469805599658,[0.16969698 0.2499999 ],0.5122989538876248,0.74,0.5855910648562552,"[array([-0.19626921]), array([[-2.63810311, -0.06368932,  0.2110912 ]])]",0.509245287955928,0.7346938775510204,0.5734850694202458,0.6485714316368103,0.651387095451355,0.6000000238418579,0.6664322018623352
134,16,[0.  0.1 1. ],0.6931469805599653,0.5,0.6931469805599658,[0.15662645 0.27322399],0.5144599501113477,0.76,0.5892155901165201,"[array([-0.36002975]), array([[-2.56130654,  0.12460364,  0.14474624]])]",0.5119976865745023,0.7755102040816326,0.5766472827005952,0.6257143020629883,0.6571478843688965,0.6600000262260437,0.6458849906921387
135,16,[0.  0.1 1. ],0.6931469805599653,0.54,0.6931469805599658,[0.18181912 0.25543499],0.5242283403340852,0.8,0.48005826082210873,"[array([-0.14228902]), array([[-2.48514886, -0.18461599,  0.11248898]])]",0.5215025412553728,0.8163265306122449,0.4765483215577078,0.7457143068313599,0.5780028700828552,0.7799999713897705,0.5568535327911377
136,17,[0.  0.1 1. ],0.6931469805599653,0.68,0.6931469805599658,[0.42857133 0.31736521],0.6552434982126246,0.5,0.7071083201943429,"[array([0.22709627]), array([[-0.70996362,  0.0109596 , -0.50104734]])]",0.6486712449217473,0.46938775510204084,0.7156696521810898,0.6228571534156799,0.6504455804824829,0.41999998688697815,0.7346202731132507
137,17,[0.  0.1 1. ],0.6931469805599653,0.46,0.6931469805599658,[0.4655187 0.3314282],0.6629830437330299,0.66,0.6477722195830219,"[array([0.27531744]), array([[-0.57985639, -0.00610528, -0.37409534]])]",0.6584558799145335,0.6326530612244898,0.6369406201061666,0.5914285778999329,0.663189709186554,0.5799999833106995,0.6725320219993591
138,17,[0.  0.1 1. ],0.6931469805599653,0.46,0.6931469805599658,[0.44067778 0.3255811 ],0.6590409124670507,0.56,0.6879525758876701,"[array([0.17969323]), array([[-0.79278026,  0.19474489, -0.21234044]])]",0.6558402417532594,0.5510204081632653,0.669387130901202,0.6142857074737549,0.6637260913848877,0.6000000238418579,0.6936019659042358
139,17,[0.  0.1 1. ],0.6931469805599653,0.46,0.6931469805599658,[0.45604397 0.32335309],0.6607047521792728,0.62,0.6764768509108045,"[array([0.27535706]), array([[-0.81042831, -0.00391826, -0.10459142]])]",0.6586838508163403,0.6122448979591837,0.6543505513846637,0.6028571724891663,0.6566799879074097,0.6600000262260437,0.6441905498504639
140,17,[0.  0.1 1. ],0.6931469805599653,0.48,0.6931469805599658,[0.46703297 0.33532929],0.6656496918822842,0.7,0.6392801279671224,"[array([0.24683263]), array([[-0.43781575,  0.06828289, -0.56640603]])]",0.6575356685298744,0.6122448979591837,0.6555992021961172,0.6399999856948853,0.6263153553009033,0.5799999833106995,0.6957533359527588
141,17,[0.  0.1 1. ],0.6931469805599653,0.46,0.6931469805599658,[0.43888887 0.36094671],0.6703747496370133,0.68,0.6158596374592924,"[array([0.12248707]), array([[-0.53726939,  0.10761587, -0.41740938]])]",0.6649175291497808,0.6938775510204082,0.6086671697923631,0.5542857050895691,0.682598352432251,0.6800000071525574,0.6501969695091248
142,17,[0.  0.1 1. ],0.6931469805599653,0.46,0.6931469805599658,[0.45108707 0.32121208],0.6598113489223535,0.6,0.6719744002232687,"[array([0.25985578]), array([[-0.7061429 ,  0.02713815, -0.34285468]])]",0.6557262176300014,0.5918367346938775,0.6544531141491408,0.6057142615318298,0.6599256992340088,0.5400000214576721,0.6835479736328125
143,17,[0.  0.1 1. ],0.6931469805599653,0.5,0.6931469805599658,[0.43258416 0.32163729],0.656728686441988,0.52,0.6949805405433692,"[array([0.17847634]), array([[-0.77613589,  0.16249882, -0.32724198]])]",0.6526729951749317,0.5306122448979592,0.6768691990277307,0.6085714101791382,0.6572440266609192,0.46000000834465027,0.7156389355659485
144,18,[0.  0.1 1. ],0.6931469805599653,0.5,0.6931469805599658,[0.20245393 0.13440852],0.4463457564311474,0.8,0.4495948574422237,"[array([0.20246467]), array([[-2.79533477,  0.01286817, -0.32491536]])]",0.44555710505562557,0.8163265306122449,0.44649897607597233,0.7085714340209961,0.5647554993629456,0.699999988079071,0.5782476663589478
145,18,[0.  0.1 1. ],0.6931469805599653,0.6,0.6931469805599658,[0.20359274 0.12087904],0.43481092742972544,0.8,0.500076591297576,"[array([0.28344793]), array([[-2.89448973, -0.05712748, -0.33334663]])]",0.43381889746491764,0.7959183673469388,0.4928334452889477,0.691428542137146,0.5907406210899353,0.6800000071525574,0.5620201826095581
146,18,[0.  0.1 1. ],0.6931469805599653,0.46,0.6931469805599658,[0.21739124 0.12234034],0.442411989620326,0.84,0.41747154952511795,"[array([0.35108231]), array([[-2.96643727, -0.09839219, -0.07056101]])]",0.4415294083638715,0.8571428571428571,0.40886518182278203,0.6628571152687073,0.5781755447387695,0.5600000023841858,0.6321194171905518
147,18,[0.01524903 1.29277509 1.        ],0.6927937697045766,0.58,0.6937400371470952,[0.21117978 0.11170197],0.42714946649188423,0.78,0.5260809372589003,"[array([0.27472331]), array([[-3.03772033,  0.21372564, -0.10499116]])]",0.42655659131730234,0.7959183673469388,0.5114296953375961,0.668571412563324,0.5951634645462036,0.6600000262260437,0.6373491883277893
148,18,[0.00703837 4.07965534 1.        ],0.6918060106277135,0.52,0.6911468205618378,[0.21656045 0.11979159],0.43742456203845353,0.82,0.47809088131116434,"[array([0.28180724]), array([[-2.91362924,  0.12885451, -0.16377038]])]",0.43709634774851575,0.8163265306122449,0.46516123551681715,0.7914285659790039,0.5077417492866516,0.8199999928474426,0.5391454100608826
149,18,[0.00437399 1.2462044  1.        ],0.6931072070902281,0.58,0.692904402860243,[0.22561032 0.12972952],0.4561196615556926,0.88,0.373856452047844,"[array([0.25603745]), array([[-2.78501453,  0.14346376, -0.16710665]])]",0.4556331552283407,0.8775510204081632,0.3688604158801547,0.6971428394317627,0.5690616965293884,0.6600000262260437,0.5896995663642883
